jid,shear_modulus_gv,target,num_atoms
JVASP-78725,65.66,65.66,4
JVASP-78726,61.38,61.38,2
JVASP-7873,22.19,22.19,9
JVASP-78735,24.66,24.66,2
JVASP-78738,65.52,65.52,3
JVASP-7874,22.19,22.19,5
JVASP-78743,-1.86,-1.86,3
JVASP-78748,12.16,12.16,3
JVASP-7875,61.04,61.04,5
JVASP-78752,-3.7,-3.7,3
JVASP-78768,116.66,116.66,2
JVASP-7878,25.19,25.19,4
JVASP-78784,-16.16,-16.16,1
JVASP-78799,23.78,23.78,4
JVASP-7881,61.68,61.68,5
JVASP-78812,34.23,34.23,3
JVASP-78813,33.17,33.17,3
JVASP-78814,27.02,27.02,3
JVASP-7882,12.7,12.7,2
JVASP-78836,80.96,80.96,4
JVASP-78841,8.03,8.03,4
JVASP-78843,23.89,23.89,4
JVASP-78847,9.11,9.11,3
JVASP-78849,14.83,14.83,3
JVASP-7885,73.5,73.5,5
JVASP-7886,56.86,56.86,5
JVASP-7887,35.41,35.41,2
JVASP-78873,32.82,32.82,4
JVASP-78874,64.89,64.89,4
JVASP-78875,2.76,2.76,4
JVASP-7888,51.78,51.78,5
JVASP-7889,44.41,44.41,9
JVASP-78929,68.2,68.2,3
JVASP-7897,62.7,62.7,5
JVASP-7899,151.44,151.44,4
JVASP-78998,25.49,25.49,4
JVASP-79009,67.38,67.38,4
JVASP-7902,33.77,33.77,6
JVASP-7903,139.61,139.61,8
JVASP-7905,53.7,53.7,5
JVASP-79051,42.82,42.82,4
JVASP-79056,64.5,64.5,4
JVASP-79062,6.81,6.81,4
JVASP-7907,65.73,65.73,7
JVASP-79086,59.14,59.14,4
JVASP-79112,0.63,0.63,4
JVASP-7912,51.94,51.94,5
JVASP-79142,74.21,74.21,3
JVASP-79168,29.17,29.17,4
JVASP-7918,37.17,37.17,9
JVASP-79182,25.99,25.99,4
JVASP-7919,11.64,11.64,4
JVASP-79193,-10.2,-10.2,4
JVASP-79204,390.53,390.53,4
JVASP-7921,71.46,71.46,5
JVASP-79210,41.86,41.86,4
JVASP-79211,28.41,28.41,4
JVASP-79227,75.88,75.88,4
JVASP-7923,46.68,46.68,2
JVASP-79239,172.62,172.62,4
JVASP-79248,43.29,43.29,4
JVASP-7925,72.35,72.35,6
JVASP-79259,42.51,42.51,4
JVASP-7926,42.58,42.58,3
JVASP-79269,9.43,9.43,4
JVASP-79277,68.51,68.51,4
JVASP-7928,59.18,59.18,5
JVASP-79325,26.02,26.02,4
JVASP-79329,25.52,25.52,4
JVASP-7933,86.23,86.23,8
JVASP-7935,54.86,54.86,4
JVASP-7937,156.19,156.19,6
JVASP-7939,23.61,23.61,8
JVASP-79391,52.72,52.72,4
JVASP-7942,57.71,57.71,3
JVASP-79429,53.54,53.54,4
JVASP-79441,17.67,17.67,4
JVASP-79450,54.85,54.85,4
JVASP-79453,30.15,30.15,4
JVASP-79486,40.33,40.33,4
JVASP-79491,14.13,14.13,4
JVASP-79498,47.6,47.6,4
JVASP-79499,29.17,29.17,4
JVASP-79506,129.78,129.78,4
JVASP-79510,8.48,8.48,4
JVASP-79522,35.2,35.2,4
JVASP-79527,21.53,21.53,4
JVASP-79529,8.91,8.91,4
JVASP-79532,7.93,7.93,4
JVASP-79550,-9.6,-9.6,4
JVASP-79562,69.34,69.34,4
JVASP-79568,116.34,116.34,4
JVASP-7957,66.16,66.16,4
JVASP-79576,74.17,74.17,4
JVASP-7958,36.9,36.9,9
JVASP-79580,11.26,11.26,4
JVASP-79581,18.07,18.07,4
JVASP-79594,28.65,28.65,4
JVASP-7960,19.82,19.82,6
JVASP-79609,8.89,8.89,4
JVASP-79613,22.63,22.63,4
JVASP-79619,69.41,69.41,4
JVASP-7962,13.0,13.0,4
JVASP-79621,0.71,0.71,4
JVASP-79627,3.11,3.11,4
JVASP-79628,7.74,7.74,4
JVASP-7963,41.17,41.17,8
JVASP-79639,45.65,45.65,4
JVASP-7965,22.71,22.71,6
JVASP-79657,36.65,36.65,4
JVASP-7966,61.49,61.49,5
JVASP-7967,69.81,69.81,6
JVASP-7968,26.75,26.75,8
JVASP-7970,39.83,39.83,6
JVASP-79718,9.54,9.54,4
JVASP-79750,15.44,15.44,4
JVASP-79760,22.62,22.62,4
JVASP-79761,3.68,3.68,4
JVASP-7978,42.53,42.53,5
JVASP-79797,43.4,43.4,4
JVASP-79799,31.25,31.25,4
JVASP-79801,31.4,31.4,4
JVASP-79802,12.45,12.45,4
JVASP-79803,27.73,27.73,4
JVASP-79816,86.62,86.62,4
JVASP-7982,54.68,54.68,5
JVASP-79821,49.51,49.51,4
JVASP-79825,51.65,51.65,4
JVASP-7983,7.84,7.84,4
JVASP-79842,69.0,69.0,4
JVASP-7985,28.42,28.42,2
JVASP-79864,22.0,22.0,4
JVASP-7987,17.95,17.95,6
JVASP-7990,28.8,28.8,2
JVASP-79902,39.06,39.06,4
JVASP-7991,69.68,69.68,2
JVASP-7992,25.65,25.65,9
JVASP-79923,123.58,123.58,4
JVASP-7993,17.85,17.85,8
JVASP-79937,73.68,73.68,4
JVASP-7994,14.85,14.85,3
JVASP-7996,15.46,15.46,2
JVASP-7997,114.68,114.68,4
JVASP-79972,59.82,59.82,4
JVASP-7998,69.27,69.27,4
JVASP-7999,49.99,49.99,8
JVASP-8000,46.35,46.35,3
JVASP-8001,37.45,37.45,8
JVASP-8003,17.82,17.82,2
JVASP-80040,76.9,76.9,4
JVASP-8005,97.32,97.32,8
JVASP-8006,504.1,504.1,8
JVASP-8007,72.06,72.06,2
JVASP-8009,14.54,14.54,2
JVASP-801,0.64,0.64,1
JVASP-8010,20.52,20.52,2
JVASP-80105,42.89,42.89,4
JVASP-80112,106.84,106.84,4
JVASP-80115,138.8,138.8,4
JVASP-8012,28.38,28.38,3
JVASP-8014,23.83,23.83,3
JVASP-8015,112.56,112.56,4
JVASP-8020,56.93,56.93,5
JVASP-8021,78.61,78.61,2
JVASP-8024,29.26,29.26,2
JVASP-8025,17.02,17.02,3
JVASP-8026,72.94,72.94,6
JVASP-8027,158.36,158.36,2
JVASP-8028,43.59,43.59,8
JVASP-8029,114.14,114.14,5
JVASP-8030,43.35,43.35,9
JVASP-8032,98.27,98.27,8
JVASP-8033,111.04,111.04,5
JVASP-8034,13.99,13.99,8
JVASP-8036,25.42,25.42,6
JVASP-8037,96.58,96.58,5
JVASP-8038,68.39,68.39,7
JVASP-8040,26.61,26.61,4
JVASP-8041,13.89,13.89,6
JVASP-8042,54.38,54.38,5
JVASP-8044,55.86,55.86,3
JVASP-8045,44.54,44.54,4
JVASP-8047,26.79,26.79,4
JVASP-8049,23.4,23.4,8
JVASP-80497,41.38,41.38,4
JVASP-80498,22.92,22.92,4
JVASP-8051,38.14,38.14,8
JVASP-8052,22.01,22.01,7
JVASP-8053,124.68,124.68,5
JVASP-8054,58.0,58.0,3
JVASP-8055,31.63,31.63,5
JVASP-8056,16.05,16.05,8
JVASP-8057,94.73,94.73,5
JVASP-8059,57.06,57.06,3
JVASP-8060,44.47,44.47,4
JVASP-8061,107.9,107.9,5
JVASP-8062,27.21,27.21,5
JVASP-8063,23.55,23.55,4
JVASP-8064,57.75,57.75,4
JVASP-8065,140.91,140.91,6
JVASP-8066,22.56,22.56,8
JVASP-8067,529.3,529.3,4
JVASP-8070,31.95,31.95,5
JVASP-8072,83.49,83.49,6
JVASP-80721,23.96,23.96,4
JVASP-80722,21.25,21.25,4
JVASP-80729,42.71,42.71,4
JVASP-8073,37.44,37.44,4
JVASP-80732,70.45,70.45,4
JVASP-80738,93.04,93.04,4
JVASP-8075,113.1,113.1,8
JVASP-8076,27.89,27.89,8
JVASP-8078,46.81,46.81,7
JVASP-8079,46.48,46.48,2
JVASP-808,26.74,26.74,2
JVASP-8080,31.42,31.42,8
JVASP-8083,77.54,77.54,5
JVASP-8087,23.57,23.57,8
JVASP-8088,22.7,22.7,5
JVASP-8089,14.54,14.54,4
JVASP-8090,35.79,35.79,6
JVASP-8091,37.88,37.88,9
JVASP-8093,57.68,57.68,5
JVASP-8094,32.43,32.43,4
JVASP-8095,34.55,34.55,7
JVASP-8096,46.65,46.65,7
JVASP-8098,13.26,13.26,4
JVASP-8099,85.53,85.53,5
JVASP-810,17.69,17.69,4
JVASP-8101,109.9,109.9,5
JVASP-8102,27.2,27.2,4
JVASP-8103,32.05,32.05,4
JVASP-8104,168.56,168.56,5
JVASP-8105,51.34,51.34,3
JVASP-8108,41.48,41.48,8
JVASP-8109,13.99,13.99,6
JVASP-81103,34.61,34.61,4
JVASP-8113,7.64,7.64,8
JVASP-8114,52.02,52.02,2
JVASP-8115,20.22,20.22,6
JVASP-8118,190.24,190.24,4
JVASP-81193,10.16,10.16,4
JVASP-8120,36.11,36.11,8
JVASP-8121,55.18,55.18,5
JVASP-8122,-11.04,-11.04,4
JVASP-8124,27.61,27.61,4
JVASP-81247,29.63,29.63,4
JVASP-8125,21.89,21.89,6
JVASP-8126,16.33,16.33,6
JVASP-8127,24.7,24.7,7
JVASP-8128,22.58,22.58,8
JVASP-8129,20.07,20.07,6
JVASP-8131,79.19,79.19,8
JVASP-8133,92.8,92.8,6
JVASP-8134,69.92,69.92,7
JVASP-8135,41.42,41.42,7
JVASP-8136,37.41,37.41,7
JVASP-8137,31.73,31.73,9
JVASP-8138,104.67,104.67,4
JVASP-8141,33.83,33.83,5
JVASP-8143,16.83,16.83,4
JVASP-8144,1.08,1.08,6
JVASP-8145,14.37,14.37,6
JVASP-8146,31.93,31.93,4
JVASP-8149,8.16,8.16,8
JVASP-81499,4.49,4.49,4
JVASP-8150,47.71,47.71,6
JVASP-8151,39.45,39.45,8
JVASP-8152,26.42,26.42,8
JVASP-8154,9.79,9.79,6
JVASP-8155,89.75,89.75,4
JVASP-8158,197.62,197.62,2
JVASP-816,16.76,16.76,1
JVASP-8161,69.15,69.15,6
JVASP-8163,42.13,42.13,8
JVASP-8165,9.51,9.51,5
JVASP-81671,15.67,15.67,4
JVASP-8169,114.16,114.16,2
JVASP-8170,10.44,10.44,8
JVASP-81708,36.49,36.49,4
JVASP-8172,47.77,47.77,6
JVASP-8173,18.67,18.67,6
JVASP-8175,107.3,107.3,7
JVASP-8176,22.17,22.17,3
JVASP-8177,10.39,10.39,8
JVASP-8178,124.48,124.48,8
JVASP-8179,15.59,15.59,4
JVASP-8180,132.8,132.8,2
JVASP-81804,2.57,2.57,4
JVASP-8181,18.58,18.58,4
JVASP-8182,47.06,47.06,4
JVASP-81829,55.96,55.96,4
JVASP-8184,51.79,51.79,4
JVASP-8185,41.11,41.11,4
JVASP-8188,140.54,140.54,9
JVASP-8189,138.52,138.52,9
JVASP-819,2.9,2.9,1
JVASP-8191,2.81,2.81,8
JVASP-8194,38.39,38.39,8
JVASP-8195,26.57,26.57,6
JVASP-8196,38.28,38.28,8
JVASP-8197,83.81,83.81,7
JVASP-8198,13.99,13.99,6
JVASP-81987,21.6,21.6,4
JVASP-8199,19.99,19.99,5
JVASP-81992,7.73,7.73,4
JVASP-8201,41.37,41.37,8
JVASP-8202,32.04,32.04,5
JVASP-82023,1.61,1.61,4
JVASP-8203,44.89,44.89,9
JVASP-8204,82.83,82.83,4
JVASP-8206,106.67,106.67,5
JVASP-8208,30.41,30.41,6
JVASP-8210,16.72,16.72,8
JVASP-8211,16.43,16.43,8
JVASP-8213,45.99,45.99,7
JVASP-8214,8.18,8.18,7
JVASP-8215,25.78,25.78,5
JVASP-8218,30.93,30.93,8
JVASP-8219,27.93,27.93,6
JVASP-822,31.45,31.45,2
JVASP-8220,62.01,62.01,7
JVASP-8222,39.99,39.99,6
JVASP-8227,103.87,103.87,9
JVASP-8233,45.0,45.0,5
JVASP-8235,98.51,98.51,4
JVASP-8236,62.94,62.94,5
JVASP-8237,18.8,18.8,8
JVASP-8238,2.81,2.81,7
JVASP-8241,32.24,32.24,2
JVASP-8243,44.41,44.41,6
JVASP-8244,13.94,13.94,3
JVASP-8245,30.87,30.87,3
JVASP-8246,22.51,22.51,3
JVASP-8247,58.65,58.65,3
JVASP-8248,67.21,67.21,3
JVASP-825,22.56,22.56,1
JVASP-8250,24.27,24.27,8
JVASP-8251,42.68,42.68,8
JVASP-8255,20.45,20.45,3
JVASP-8256,65.19,65.19,3
JVASP-8257,66.59,66.59,3
JVASP-8259,98.67,98.67,8
JVASP-8260,69.96,69.96,5
JVASP-8261,33.59,33.59,9
JVASP-8265,62.53,62.53,3
JVASP-8266,74.81,74.81,3
JVASP-8267,61.35,61.35,3
JVASP-8268,57.85,57.85,3
JVASP-8270,-3.61,-3.61,6
JVASP-8271,20.15,20.15,5
JVASP-8273,32.83,32.83,5
JVASP-8274,44.29,44.29,5
JVASP-8275,24.09,24.09,6
JVASP-8279,73.31,73.31,6
JVASP-828,203.07,203.07,12
JVASP-8280,28.29,28.29,8
JVASP-8281,15.78,15.78,8
JVASP-8282,23.32,23.32,5
JVASP-8283,26.63,26.63,6
JVASP-8284,34.17,34.17,7
JVASP-8285,31.42,31.42,3
JVASP-8288,26.33,26.33,4
JVASP-8292,32.73,32.73,5
JVASP-8295,25.27,25.27,5
JVASP-8296,53.86,53.86,7
JVASP-8297,35.38,35.38,7
JVASP-8298,46.03,46.03,5
JVASP-8299,72.84,72.84,2
JVASP-8300,145.74,145.74,2
JVASP-8301,33.99,33.99,8
JVASP-8302,29.7,29.7,6
JVASP-8303,61.03,61.03,7
JVASP-8304,8.81,8.81,3
JVASP-8305,30.77,30.77,6
JVASP-8307,1.8,1.8,8
JVASP-8310,27.47,27.47,8
JVASP-8311,39.09,39.09,8
JVASP-8312,15.21,15.21,5
JVASP-8313,35.21,35.21,8
JVASP-8314,28.82,28.82,8
JVASP-8315,40.69,40.69,8
JVASP-8316,52.44,52.44,7
JVASP-8318,38.81,38.81,7
JVASP-8319,22.82,22.82,8
JVASP-8320,46.47,46.47,3
JVASP-8323,30.04,30.04,9
JVASP-8324,21.1,21.1,9
JVASP-8327,42.97,42.97,7
JVASP-8329,31.19,31.19,4
JVASP-8332,39.87,39.87,8
JVASP-8333,39.87,39.87,5
JVASP-8334,50.56,50.56,5
JVASP-8336,44.76,44.76,5
JVASP-8337,34.59,34.59,8
JVASP-8338,18.49,18.49,8
JVASP-8339,7.35,7.35,7
JVASP-8342,51.81,51.81,5
JVASP-8344,25.75,25.75,7
JVASP-8345,148.84,148.84,2
JVASP-8346,25.12,25.12,8
JVASP-8347,26.4,26.4,8
JVASP-8349,39.35,39.35,8
JVASP-8352,36.48,36.48,8
JVASP-8353,43.53,43.53,8
JVASP-8354,44.36,44.36,8
JVASP-8355,43.22,43.22,8
JVASP-8358,25.41,25.41,7
JVASP-8359,54.31,54.31,7
JVASP-8360,40.13,40.13,6
JVASP-8362,44.27,44.27,4
JVASP-8363,11.6,11.6,6
JVASP-8364,38.27,38.27,7
JVASP-8366,17.54,17.54,5
JVASP-8369,29.87,29.87,8
JVASP-837,14.35,14.35,2
JVASP-8370,37.16,37.16,8
JVASP-8371,35.08,35.08,8
JVASP-8372,62.97,62.97,6
JVASP-8373,71.18,71.18,4
JVASP-8374,44.41,44.41,7
JVASP-8375,47.71,47.71,7
JVASP-8376,72.14,72.14,7
JVASP-8379,21.03,21.03,5
JVASP-8381,37.89,37.89,7
JVASP-8383,36.83,36.83,7
JVASP-8384,40.31,40.31,7
JVASP-8385,38.98,38.98,7
JVASP-8386,43.77,43.77,7
JVASP-8388,34.81,34.81,8
JVASP-8391,61.71,61.71,5
JVASP-8392,69.13,69.13,6
JVASP-8394,42.4,42.4,6
JVASP-8395,60.91,60.91,6
JVASP-8396,-7.26,-7.26,6
JVASP-8397,13.37,13.37,6
JVASP-8399,11.53,11.53,6
JVASP-840,11.98,11.98,4
JVASP-843,217.59,217.59,16
JVASP-8430,-6.7,-6.7,6
JVASP-8432,13.33,13.33,8
JVASP-8439,33.86,33.86,4
JVASP-8440,41.34,41.34,8
JVASP-8441,55.49,55.49,6
JVASP-8445,27.51,27.51,7
JVASP-8451,47.5,47.5,8
JVASP-8454,16.79,16.79,8
JVASP-8456,34.31,34.31,9
JVASP-8457,79.81,79.81,6
JVASP-8458,43.42,43.42,4
JVASP-8464,21.38,21.38,5
JVASP-8470,14.18,14.18,5
JVASP-8471,61.21,61.21,5
JVASP-8472,4.12,4.12,5
JVASP-8473,27.76,27.76,7
JVASP-8474,27.68,27.68,2
JVASP-8480,79.18,79.18,8
JVASP-8486,88.01,88.01,6
JVASP-8487,26.08,26.08,6
JVASP-849,4.22,4.22,2
JVASP-8490,20.54,20.54,8
JVASP-8494,49.36,49.36,3
JVASP-8503,22.8,22.8,5
JVASP-8504,29.98,29.98,5
JVASP-85040,12.22,12.22,4
JVASP-85041,7.73,7.73,4
JVASP-8505,66.06,66.06,6
JVASP-8506,17.53,17.53,4
JVASP-8507,26.83,26.83,5
JVASP-8508,-2.94,-2.94,3
JVASP-8510,19.9,19.9,9
JVASP-8511,148.92,148.92,5
JVASP-85122,30.37,30.37,4
JVASP-85133,47.46,47.46,2
JVASP-85134,29.09,29.09,4
JVASP-85135,32.52,32.52,4
JVASP-85139,41.96,41.96,2
JVASP-85153,31.2,31.2,4
JVASP-85155,29.74,29.74,4
JVASP-85168,17.37,17.37,6
JVASP-85176,41.23,41.23,6
JVASP-8518,14.56,14.56,8
JVASP-85193,13.99,13.99,6
JVASP-852,36.28,36.28,1
JVASP-8520,20.19,20.19,7
JVASP-85207,56.59,56.59,16
JVASP-85217,13.73,13.73,12
JVASP-85231,13.97,13.97,12
JVASP-85247,0.0,0.0,18
JVASP-8525,33.78,33.78,6
JVASP-85270,12.27,12.27,12
JVASP-85272,386.34,386.34,7
JVASP-85274,20.07,20.07,18
JVASP-8528,147.3,147.3,5
JVASP-8529,56.85,56.85,5
JVASP-85301,7.01,7.01,16
JVASP-85302,6.08,6.08,18
JVASP-8532,13.47,13.47,8
JVASP-85326,24.34,24.34,2
JVASP-8533,13.23,13.23,4
JVASP-85330,5.4,5.4,16
JVASP-85340,21.63,21.63,12
JVASP-85343,30.13,30.13,7
JVASP-85348,26.37,26.37,12
JVASP-85352,15.6,15.6,8
JVASP-85353,28.62,28.62,6
JVASP-85355,73.36,73.36,15
JVASP-85362,8.03,8.03,16
JVASP-85369,30.59,30.59,18
JVASP-85370,197.98,197.98,6
JVASP-85373,33.18,33.18,5
JVASP-8538,39.91,39.91,8
JVASP-85381,11.05,11.05,9
JVASP-85382,52.71,52.71,9
JVASP-85389,14.7,14.7,14
JVASP-8539,24.72,24.72,4
JVASP-85398,9.19,9.19,8
JVASP-8540,9.5,9.5,8
JVASP-85405,27.29,27.29,14
JVASP-85406,24.75,24.75,8
JVASP-85411,28.95,28.95,14
JVASP-85416,10.11,10.11,12
JVASP-85417,33.69,33.69,6
JVASP-85427,40.53,40.53,9
JVASP-85433,35.75,35.75,10
JVASP-85435,15.95,15.95,6
JVASP-85438,6.05,6.05,10
JVASP-85447,27.71,27.71,8
JVASP-8545,-6.78,-6.78,3
JVASP-8546,26.27,26.27,8
JVASP-85463,0.0,0.0,18
JVASP-85471,6.65,6.65,18
JVASP-85478,28.99,28.99,12
JVASP-85481,76.91,76.91,10
JVASP-85484,9.45,9.45,14
JVASP-85486,37.57,37.57,16
JVASP-85497,51.43,51.43,7
JVASP-85498,16.69,16.69,14
JVASP-855,8.11,8.11,4
JVASP-8550,64.16,64.16,4
JVASP-85500,27.57,27.57,14
JVASP-85506,27.18,27.18,18
JVASP-85508,22.74,22.74,18
JVASP-85521,63.81,63.81,5
JVASP-85534,10.7,10.7,11
JVASP-85542,24.08,24.08,9
JVASP-85547,71.03,71.03,6
JVASP-8555,16.24,16.24,2
JVASP-8556,21.78,21.78,6
JVASP-85570,9.19,9.19,16
JVASP-8559,10.88,10.88,2
JVASP-85599,47.51,47.51,18
JVASP-85600,58.69,58.69,10
JVASP-8562,14.59,14.59,2
JVASP-85627,37.15,37.15,10
JVASP-8563,14.58,14.58,2
JVASP-8564,9.7,9.7,2
JVASP-8566,12.46,12.46,2
JVASP-85660,12.66,12.66,18
JVASP-85662,0.49,0.49,16
JVASP-85663,13.51,13.51,8
JVASP-85664,10.93,10.93,18
JVASP-85668,21.24,21.24,18
JVASP-85669,6.48,6.48,16
JVASP-8567,16.1,16.1,7
JVASP-85671,31.07,31.07,18
JVASP-85672,3.48,3.48,13
JVASP-85675,46.12,46.12,15
JVASP-85676,-0.0,-0.0,18
JVASP-85679,12.82,12.82,10
JVASP-85680,11.13,11.13,18
JVASP-85681,0.99,0.99,12
JVASP-85682,12.52,12.52,16
JVASP-85684,12.15,12.15,10
JVASP-85685,42.93,42.93,12
JVASP-85686,25.63,25.63,19
JVASP-85689,17.74,17.74,15
JVASP-8569,95.38,95.38,5
JVASP-85691,23.87,23.87,15
JVASP-85693,0.0,0.0,18
JVASP-85696,12.1,12.1,10
JVASP-85697,35.34,35.34,17
JVASP-85698,64.51,64.51,16
JVASP-85699,32.51,32.51,5
JVASP-8570,17.63,17.63,7
JVASP-85701,11.63,11.63,12
JVASP-85704,5.49,5.49,6
JVASP-85705,68.12,68.12,5
JVASP-85707,59.55,59.55,16
JVASP-85709,19.39,19.39,10
JVASP-8571,11.01,11.01,5
JVASP-85710,29.83,29.83,5
JVASP-85711,80.04,80.04,18
JVASP-85713,5.55,5.55,12
JVASP-85715,25.01,25.01,12
JVASP-85716,10.16,10.16,12
JVASP-85717,70.66,70.66,12
JVASP-85719,63.41,63.41,8
JVASP-85723,29.42,29.42,19
JVASP-85731,24.85,24.85,12
JVASP-85738,37.39,37.39,10
JVASP-8574,35.05,35.05,6
JVASP-85744,32.82,32.82,10
JVASP-85745,35.27,35.27,10
JVASP-8575,126.0,126.0,5
JVASP-85754,4.67,4.67,18
JVASP-8576,10.61,10.61,9
JVASP-85765,1.4,1.4,18
JVASP-85774,6.03,6.03,8
JVASP-8578,11.7,11.7,2
JVASP-85782,29.63,29.63,16
JVASP-85783,2.56,2.56,16
JVASP-85784,17.36,17.36,17
JVASP-85785,6.35,6.35,14
JVASP-8579,5.46,5.46,6
JVASP-85795,15.34,15.34,18
JVASP-85799,5.57,5.57,16
JVASP-858,98.45,98.45,2
JVASP-8581,27.74,27.74,4
JVASP-85815,55.55,55.55,14
JVASP-85817,48.04,48.04,10
JVASP-8582,15.28,15.28,4
JVASP-8584,12.68,12.68,8
JVASP-85840,29.03,29.03,6
JVASP-8586,15.04,15.04,2
JVASP-8587,20.33,20.33,8
JVASP-8589,45.78,45.78,4
JVASP-85897,94.86,94.86,5
JVASP-85899,54.71,54.71,5
JVASP-8590,9.42,9.42,2
JVASP-85919,9.81,9.81,18
JVASP-8592,8.38,8.38,9
JVASP-85920,40.58,40.58,18
JVASP-85922,12.49,12.49,10
JVASP-85923,21.29,21.29,11
JVASP-85928,10.62,10.62,16
JVASP-85931,26.62,26.62,8
JVASP-85934,24.63,24.63,18
JVASP-85937,59.63,59.63,10
JVASP-85938,11.53,11.53,16
JVASP-8594,10.04,10.04,9
JVASP-85940,14.51,14.51,13
JVASP-85945,36.99,36.99,19
JVASP-85948,6.27,6.27,18
JVASP-8595,8.02,8.02,9
JVASP-85951,64.95,64.95,13
JVASP-85955,8.81,8.81,18
JVASP-8596,55.88,55.88,5
JVASP-85961,7.57,7.57,10
JVASP-85964,35.37,35.37,10
JVASP-85971,17.13,17.13,14
JVASP-85977,1.27,1.27,12
JVASP-8598,24.18,24.18,9
JVASP-8599,96.6,96.6,8
JVASP-85998,7.03,7.03,8
JVASP-8600,21.01,21.01,6
JVASP-8602,20.66,20.66,5
JVASP-8603,33.05,33.05,4
JVASP-86040,41.51,41.51,10
JVASP-8607,11.83,11.83,8
JVASP-8608,13.97,13.97,7
JVASP-86095,9.14,9.14,13
JVASP-861,123.92,123.92,1
JVASP-86101,50.97,50.97,7
JVASP-86104,21.69,21.69,15
JVASP-86106,22.25,22.25,16
JVASP-86108,8.58,8.58,18
JVASP-86109,33.25,33.25,6
JVASP-8611,96.42,96.42,5
JVASP-86110,6.64,6.64,12
JVASP-86112,10.31,10.31,12
JVASP-86114,49.09,49.09,18
JVASP-8612,72.55,72.55,9
JVASP-86121,21.19,21.19,16
JVASP-86130,7.65,7.65,14
JVASP-86148,79.2,79.2,5
JVASP-8615,95.64,95.64,5
JVASP-86152,5.97,5.97,12
JVASP-86163,13.73,13.73,16
JVASP-86165,198.26,198.26,12
JVASP-8617,19.36,19.36,9
JVASP-86170,11.61,11.61,8
JVASP-86173,-4.04,-4.04,17
JVASP-8618,77.86,77.86,5
JVASP-86180,21.91,21.91,15
JVASP-86187,13.91,13.91,8
JVASP-86189,9.69,9.69,17
JVASP-8619,100.7,100.7,5
JVASP-86200,40.9,40.9,12
JVASP-86206,7.3,7.3,16
JVASP-8621,31.5,31.5,4
JVASP-86217,25.61,25.61,8
JVASP-86219,7.59,7.59,18
JVASP-8624,70.99,70.99,8
JVASP-86248,-12.54,-12.54,12
JVASP-8625,70.43,70.43,9
JVASP-8626,66.13,66.13,4
JVASP-86276,-21.84,-21.84,5
JVASP-8628,43.78,43.78,8
JVASP-8629,50.51,50.51,8
JVASP-86291,189.55,189.55,6
JVASP-86297,7.75,7.75,14
JVASP-8630,43.97,43.97,8
JVASP-86307,1.92,1.92,16
JVASP-86319,36.69,36.69,8
JVASP-86323,21.67,21.67,6
JVASP-86325,94.86,94.86,5
JVASP-86326,96.47,96.47,5
JVASP-86333,28.77,28.77,6
JVASP-86339,29.01,29.01,6
JVASP-8636,72.06,72.06,5
JVASP-8637,72.06,72.06,5
JVASP-86373,119.31,119.31,8
JVASP-8639,99.15,99.15,8
JVASP-86396,54.86,54.86,5
JVASP-8640,28.97,28.97,4
JVASP-86404,45.5,45.5,6
JVASP-8641,22.66,22.66,5
JVASP-86410,55.88,55.88,7
JVASP-86414,21.57,21.57,10
JVASP-86418,115.78,115.78,8
JVASP-86419,9.4,9.4,9
JVASP-86420,73.74,73.74,10
JVASP-86422,80.76,80.76,12
JVASP-86424,107.07,107.07,8
JVASP-8643,34.53,34.53,3
JVASP-86434,111.47,111.47,8
JVASP-86435,71.04,71.04,6
JVASP-86443,48.09,48.09,13
JVASP-8645,67.15,67.15,3
JVASP-86450,32.3,32.3,11
JVASP-86451,0.44,0.44,6
JVASP-86453,34.78,34.78,14
JVASP-86459,77.04,77.04,10
JVASP-8646,40.95,40.95,4
JVASP-86460,73.48,73.48,9
JVASP-86468,20.83,20.83,8
JVASP-8648,60.99,60.99,3
JVASP-86485,14.49,14.49,8
JVASP-86488,43.49,43.49,6
JVASP-8649,108.05,108.05,4
JVASP-8650,24.05,24.05,7
JVASP-86502,71.64,71.64,9
JVASP-86503,141.96,141.96,10
JVASP-8651,8.73,8.73,7
JVASP-86518,9.77,9.77,18
JVASP-86519,40.56,40.56,18
JVASP-8652,7.03,7.03,7
JVASP-86521,12.49,12.49,10
JVASP-86522,21.35,21.35,11
JVASP-86530,26.53,26.53,8
JVASP-86539,14.45,14.45,13
JVASP-86547,6.26,6.26,18
JVASP-86548,14.76,14.76,12
JVASP-8655,32.03,32.03,4
JVASP-86558,30.94,30.94,12
JVASP-8656,12.21,12.21,6
JVASP-8657,91.74,91.74,6
JVASP-8658,43.23,43.23,8
JVASP-8659,6.82,6.82,9
JVASP-86612,18.05,18.05,14
JVASP-8662,20.01,20.01,8
JVASP-86628,1.27,1.27,12
JVASP-8663,26.68,26.68,6
JVASP-86635,28.8,28.8,4
JVASP-86639,41.67,41.67,10
JVASP-86661,20.27,20.27,17
JVASP-8668,7.5,7.5,5
JVASP-86682,50.01,50.01,12
JVASP-86687,37.71,37.71,15
JVASP-86694,-15.54,-15.54,12
JVASP-867,53.94,53.94,1
JVASP-8670,9.17,9.17,6
JVASP-86700,25.54,25.54,12
JVASP-86701,40.37,40.37,7
