jid,optb88vdw_bandgap,target,num_atoms
JVASP-63014,5.626,5.626,36
JVASP-73998,0.0,0.0,4
JVASP-66744,0.0,0.0,4
JVASP-68193,0.0,0.0,4
JVASP-16142,0.0,0.0,6
JVASP-86709,0.0,0.0,18
JVASP-42611,0.0,0.0,6
JVASP-88979,0.0,0.0,12
JVASP-68492,0.0,0.0,4
JVASP-67589,0.0,0.0,4
JVASP-75452,0.0,0.0,3
JVASP-74063,0.0,0.0,4
JVASP-90570,0.0,0.0,8
JVASP-88454,3.243,3.243,30
JVASP-63696,2.541,2.541,28
JVASP-15439,0.0,0.0,5
JVASP-62679,0.0,0.0,16
JVASP-68606,0.0,0.0,4
JVASP-43659,1.289,1.289,28
JVASP-73572,0.0,0.0,4
JVASP-48902,0.0,0.0,11
JVASP-68920,0.0,0.0,4
JVASP-91778,0.654,0.654,8
JVASP-68426,0.0,0.0,4
JVASP-73007,0.0,0.0,4
JVASP-90097,0.0,0.0,9
JVASP-48712,0.0,0.0,12
JVASP-68313,0.0,0.0,3
JVASP-537,0.0,0.0,9
JVASP-3678,0.902,0.902,9
JVASP-66989,0.0,0.0,4
JVASP-68046,0.0,0.0,4
JVASP-67217,0.0,0.0,4
JVASP-75533,0.0,0.0,3
JVASP-68857,0.0,0.0,4
JVASP-67137,0.0,0.0,4
JVASP-62568,3.652,3.652,4
JVASP-67981,0.0,0.0,4
JVASP-68552,0.0,0.0,4
JVASP-63278,3.198,3.198,18
JVASP-73890,0.0,0.0,4
JVASP-66819,0.0,0.0,3
JVASP-67829,0.0,0.0,4
JVASP-85904,1.792,1.792,5
JVASP-63516,0.319,0.319,6
JVASP-86258,0.732,0.732,8
JVASP-86184,0.0,0.0,5
JVASP-91927,0.0,0.0,8
JVASP-75492,0.0,0.0,4
JVASP-91879,0.0,0.0,8
JVASP-90674,0.0,0.0,8
JVASP-14581,0.0,0.0,2
JVASP-66747,0.0,0.0,4
JVASP-43435,0.062,0.062,8
JVASP-67749,0.0,0.0,3
JVASP-68788,0.0,0.0,4
JVASP-63365,0.0,0.0,24
JVASP-68729,0.0,0.0,3
JVASP-85627,0.0,0.0,10
JVASP-75454,0.0,0.0,4
JVASP-67285,0.0,0.0,4
JVASP-12150,4.26,4.26,8
JVASP-68245,0.0,0.0,4
JVASP-73011,0.0,0.0,4
JVASP-52578,2.131,2.131,9
JVASP-85757,0.604,0.604,18
JVASP-91640,0.0,0.0,8
JVASP-75534,0.0,0.0,4
JVASP-86335,0.0,0.0,2
JVASP-73592,0.0,0.0,4
JVASP-67381,0.0,0.0,3
JVASP-16017,0.0,0.0,6
JVASP-14919,0.0,0.0,5
JVASP-87082,0.0,0.0,18
JVASP-68314,0.0,0.0,4
JVASP-67711,0.0,0.0,3
JVASP-63018,7.873,7.873,16
JVASP-599,0.0,0.0,4
JVASP-53051,0.0,0.0,4
JVASP-86081,0.0,0.0,14
JVASP-68553,0.0,0.0,4
JVASP-86539,1.663,1.663,13
JVASP-90889,0.0,0.0,8
JVASP-75493,0.123,0.123,3
JVASP-68730,0.0,0.0,3
JVASP-62570,0.0,0.0,5
JVASP-68381,0.0,0.0,4
JVASP-67791,0.0,0.0,3
JVASP-67669,0.0,0.0,3
JVASP-73893,0.0,0.0,4
JVASP-68131,0.0,0.0,4
JVASP-75535,0.0,0.0,4
JVASP-67869,0.0,0.0,4
JVASP-67830,0.0,0.0,4
JVASP-68662,0.0,0.0,4
JVASP-91824,1.42,1.42,8
JVASP-90158,0.0,0.0,9
JVASP-67923,0.0,0.0,4
JVASP-50346,2.042,2.042,20
JVASP-67220,0.0,0.0,4
JVASP-42758,0.0,0.0,24
JVASP-67753,0.0,0.0,4
JVASP-85417,0.0,0.0,6
JVASP-86419,0.397,0.397,9
JVASP-88784,3.047,3.047,56
JVASP-90291,0.0,0.0,9
JVASP-73609,0.0,0.0,4
JVASP-22710,0.0,0.0,10
JVASP-87988,0.0,0.0,12
JVASP-68049,0.0,0.0,3
JVASP-68315,0.0,0.0,3
JVASP-73033,0.0,0.0,4
JVASP-67554,0.0,0.0,4
JVASP-67288,0.0,0.0,4
JVASP-90420,0.0,0.0,9
JVASP-63698,0.0,0.0,6
JVASP-90614,0.0,0.0,8
JVASP-68858,0.0,0.0,4
JVASP-74001,0.0,0.0,4
JVASP-67628,0.0,0.0,4
JVASP-67068,0.0,0.0,3
JVASP-86136,0.0,0.0,12
JVASP-66919,0.0,0.0,3
JVASP-91687,0.0,0.0,8
JVASP-68923,0.0,0.0,4
JVASP-66991,0.0,0.0,3
JVASP-67984,0.0,0.0,4
JVASP-67382,0.0,0.0,4
JVASP-28568,0.033,0.033,9
JVASP-90031,0.0,0.0,9
JVASP-75455,0.0,0.0,4
JVASP-86815,0.0,0.0,16
JVASP-67671,0.0,0.0,4
JVASP-89945,0.0,0.0,9
JVASP-62681,4.435,4.435,4
JVASP-88681,4.099,4.099,36
JVASP-63026,0.0,0.0,6
JVASP-86310,0.0,0.0,18
JVASP-68494,0.0,0.0,4
JVASP-68382,0.0,0.0,4
JVASP-87136,5.222,5.222,32
JVASP-68554,0.0,0.0,4
JVASP-1723,1.965,1.965,4
JVASP-68665,0.0,0.0,4
JVASP-63280,0.169,0.169,24
JVASP-74064,0.0,0.0,4
JVASP-67590,0.0,0.0,4
JVASP-73051,0.0,0.0,4
JVASP-16116,0.0,0.0,6
JVASP-3567,1.576,1.576,6
JVASP-88980,0.0,0.0,6
JVASP-91591,0.0,0.0,8
JVASP-75568,0.0,0.0,3
JVASP-18872,0.0,0.0,5
JVASP-87880,0.0,0.0,24
JVASP-15645,0.0,0.0,5
JVASP-67139,0.0,0.0,4
JVASP-68609,0.0,0.0,4
JVASP-91979,0.0,0.0,8
JVASP-88075,5.063,5.063,32
JVASP-91550,0.0,0.0,8
JVASP-14558,0.0,0.0,4
JVASP-14795,0.0,0.0,3
JVASP-68431,0.0,0.0,4
JVASP-68316,0.0,0.0,3
JVASP-86486,0.0,0.0,7
JVASP-74003,0.0,0.0,4
JVASP-75494,0.0,0.0,3
JVASP-67792,0.0,0.0,4
JVASP-62854,6.023,6.023,22
JVASP-67221,0.0,0.0,4
JVASP-86885,1.029,1.029,18
JVASP-73083,0.0,0.0,3
JVASP-48966,0.24,0.24,12
JVASP-89182,5.063,5.063,28
JVASP-87017,0.0,0.0,16
JVASP-42342,0.0,0.0,24
JVASP-67754,0.0,0.0,3
JVASP-90799,0.0,0.0,8
JVASP-68132,0.0,0.0,4
JVASP-68862,0.0,0.0,5
JVASP-66821,0.0,0.0,3
JVASP-68793,0.0,0.0,4
JVASP-67463,0.0,0.0,3
JVASP-90515,1.902,1.902,8
JVASP-91730,0.019,0.019,8
JVASP-67071,0.0,0.0,3
JVASP-66750,0.0,0.0,3
JVASP-20063,0.0,0.0,2
JVASP-68737,0.0,0.0,3
JVASP-67712,0.0,0.0,3
JVASP-67831,0.0,0.0,3
JVASP-86651,0.0,0.0,14
JVASP-68495,0.0,0.0,3
JVASP-67289,0.0,0.0,4
JVASP-75536,0.0,0.0,4
JVASP-67140,0.0,0.0,3
JVASP-5278,5.394,5.394,12
JVASP-92181,0.0,0.0,8
JVASP-90571,0.0,0.0,8
JVASP-43982,0.0,0.0,18
JVASP-68924,0.0,0.0,4
JVASP-68194,0.0,0.0,4
JVASP-68556,0.0,0.0,4
JVASP-90843,0.42,0.42,8
JVASP-15225,0.0,0.0,3
JVASP-73096,0.0,0.0,3
JVASP-68611,0.0,0.0,4
JVASP-90218,0.568,0.568,9
JVASP-85696,4.305,4.305,10
JVASP-85345,0.0,0.0,5
JVASP-73898,0.0,0.0,4
JVASP-67925,0.0,0.0,4
JVASP-67870,0.0,0.0,4
JVASP-85506,5.696,5.696,18
JVASP-88455,3.838,3.838,30
JVASP-48018,0.0,0.0,18
JVASP-90098,0.0,0.0,9
JVASP-48427,0.304,0.304,16
JVASP-62683,1.698,1.698,24
JVASP-75457,0.0,0.0,3
JVASP-63373,0.884,0.884,9
JVASP-63518,0.0,0.0,32
JVASP-68383,0.0,0.0,5
JVASP-73621,0.0,0.0,4
JVASP-68246,0.0,0.0,4
JVASP-66828,0.0,0.0,3
JVASP-90159,0.0,0.0,9
JVASP-68863,0.0,0.0,4
JVASP-43294,1.018,1.018,28
JVASP-86186,0.0,0.0,11
JVASP-67555,0.0,0.0,4
JVASP-66925,0.11,0.11,3
JVASP-75458,0.003,0.003,4
JVASP-67384,0.0,0.0,3
JVASP-67987,0.0,0.0,4
JVASP-63030,0.0,0.0,20
JVASP-73098,0.0,0.0,4
JVASP-74065,0.0,0.0,4
JVASP-67468,0.0,0.0,3
JVASP-92234,0.0,0.0,8
JVASP-85964,0.986,0.986,10
JVASP-67226,0.0,0.0,4
JVASP-86948,6.235,6.235,18
JVASP-88284,4.937,4.937,28
JVASP-86767,0.0,0.0,12
JVASP-75570,0.0,0.0,3
JVASP-66993,0.0,0.0,3
JVASP-68195,0.0,0.0,4
JVASP-67143,0.0,0.0,3
JVASP-91880,0.0,0.0,8
JVASP-67672,0.0,0.0,3
JVASP-91825,0.0,0.0,8
JVASP-43807,3.017,3.017,14
JVASP-90296,1.14,1.14,9
JVASP-67591,0.0,0.0,3
JVASP-68051,0.0,0.0,4
JVASP-67713,0.0,0.0,4
JVASP-85634,0.0,0.0,17
JVASP-90033,0.0,0.0,9
JVASP-68666,0.0,0.0,4
JVASP-62858,0.0,0.0,14
JVASP-90749,0.58,0.58,8
JVASP-75459,0.0,0.0,4
JVASP-67876,0.0,0.0,4
JVASP-75496,0.0,0.0,4
JVASP-73123,0.0,0.0,4
JVASP-68432,0.0,0.0,4
JVASP-50895,0.0,0.0,5
JVASP-67756,0.0,0.0,4
JVASP-67832,0.0,0.0,4
JVASP-89624,4.34,4.34,20
JVASP-90422,0.0,0.0,8
JVASP-42628,0.0,0.0,17
JVASP-2193,0.44,0.44,6
JVASP-62575,2.598,2.598,6
JVASP-68317,0.0,0.0,4
JVASP-67074,0.0,0.0,3
JVASP-73899,0.0,0.0,4
JVASP-3681,1.066,1.066,7
JVASP-67469,0.0,0.0,3
JVASP-62691,0.0,0.0,4
JVASP-68738,0.0,0.0,4
JVASP-67229,0.0,0.0,3
JVASP-85834,0.0,0.0,6
JVASP-66996,0.0,0.0,3
JVASP-75537,0.0,0.0,4
JVASP-63031,0.0,0.0,5
JVASP-74004,0.0,0.0,4
JVASP-74067,0.0,0.0,4
JVASP-91928,0.242,0.242,8
JVASP-85419,0.0,0.0,6
JVASP-63281,0.0,0.0,20
JVASP-91688,0.0,0.0,8
JVASP-14881,0.0,0.0,2
JVASP-91642,0.0,0.0,8
JVASP-43570,0.0,0.0,13
JVASP-63374,0.0,0.0,20
JVASP-68385,0.0,0.0,3
JVASP-90519,2.819,2.819,9
JVASP-85758,0.0,0.0,17
JVASP-45802,0.011,0.011,24
JVASP-43437,0.0,0.0,20
JVASP-68675,0.0,0.0,3
JVASP-42267,0.0,0.0,14
JVASP-67556,0.0,0.0,4
JVASP-86542,0.0,0.0,14
JVASP-1726,2.019,2.019,4
JVASP-3579,2.945,2.945,6
JVASP-90675,0.0,0.0,8
JVASP-91779,0.0,0.0,8
JVASP-68435,0.0,0.0,4
JVASP-68318,0.0,0.0,3
JVASP-68497,0.0,0.0,3
JVASP-67292,0.0,0.0,4
JVASP-66751,0.0,0.0,4
JVASP-68134,0.0,0.0,4
JVASP-67629,0.0,0.0,3
JVASP-75649,0.0,0.0,3
JVASP-67757,0.0,0.0,4
JVASP-85907,0.0,0.0,12
JVASP-62866,4.726,4.726,12
JVASP-86336,0.0,0.0,12
JVASP-86710,0.0,0.0,6
JVASP-67715,0.0,0.0,4
JVASP-73903,0.0,0.0,4
JVASP-67793,0.0,0.0,4
JVASP-68926,0.0,0.0,3
JVASP-68795,0.0,0.0,5
JVASP-62692,0.0,0.0,6
JVASP-68247,0.0,0.0,4
JVASP-66930,0.0,0.0,3
JVASP-90891,0.0,0.0,8
JVASP-48713,1.993,1.993,20
JVASP-87990,3.396,3.396,30
JVASP-91592,0.0,0.0,8
JVASP-15351,0.0,0.0,8
JVASP-68740,0.0,0.0,3
JVASP-19859,0.0,0.0,4
JVASP-18404,0.0,0.0,8
JVASP-42670,0.0,0.0,12
JVASP-73628,0.0,0.0,4
JVASP-67390,0.0,0.0,3
JVASP-15646,0.0,0.0,6
JVASP-67927,0.0,0.0,4
JVASP-90102,0.0,0.0,9
JVASP-48903,0.0,0.0,17
JVASP-75460,0.0,0.0,3
JVASP-66836,0.0,0.0,3
JVASP-49847,0.001,0.001,20
JVASP-88985,1.648,1.648,24
JVASP-74008,0.0,0.0,4
JVASP-90572,0.0,0.0,8
JVASP-75606,0.0,0.0,4
JVASP-67077,0.0,0.0,3
JVASP-86311,0.014,0.014,12
JVASP-68614,0.0,0.0,4
JVASP-68867,0.0,0.0,5
JVASP-68558,0.0,0.0,4
JVASP-67758,0.0,0.0,4
JVASP-67988,0.203,0.203,4
JVASP-91551,0.0,0.0,8
JVASP-75571,0.0,0.0,4
JVASP-88682,1.693,1.693,36
JVASP-18837,0.0,0.0,4
JVASP-68320,0.0,0.0,4
JVASP-66997,0.0,0.0,4
JVASP-68053,0.0,0.0,4
JVASP-88458,0.0,0.0,14
JVASP-62578,0.0,0.0,18
JVASP-63282,0.0,0.0,14
JVASP-75497,0.0,0.0,4
JVASP-18874,0.0,0.0,8
JVASP-68135,0.0,0.0,3
JVASP-67295,0.0,0.0,4
JVASP-75461,0.0,0.0,4
JVASP-75538,0.0,0.0,3
JVASP-67236,0.0,0.0,4
JVASP-66931,0.0,0.0,3
JVASP-90303,0.194,0.194,9
JVASP-13824,0.0,0.0,8
JVASP-86654,0.0,0.0,18
JVASP-90800,0.0,0.0,8
JVASP-67929,0.0,0.0,4
JVASP-68196,0.0,0.0,4
JVASP-68386,0.0,0.0,4
JVASP-68796,0.0,0.0,3
JVASP-90844,0.0,0.0,8
JVASP-67719,0.0,0.0,4
JVASP-67833,0.0,0.0,4
JVASP-68868,0.0,0.0,4
JVASP-75572,0.0,0.0,4
JVASP-67144,0.0,0.0,3
JVASP-67794,0.0,0.0,6
JVASP-67673,0.0,0.0,4
JVASP-87881,1.247,1.247,32
JVASP-67079,0.0,0.0,3
JVASP-75607,0.0,0.0,4
JVASP-86768,0.0,0.0,8
JVASP-74069,0.0,0.0,4
JVASP-68615,0.0,0.0,3
JVASP-43660,0.614,0.614,28
JVASP-68561,0.0,0.0,3
JVASP-73139,0.0,0.0,4
JVASP-91881,0.0,0.0,8
JVASP-90750,0.0,0.0,8
JVASP-75499,0.0,0.0,3
JVASP-68928,0.0,0.0,4
JVASP-75690,0.0,0.0,4
JVASP-19832,0.0,0.0,4
JVASP-67237,0.0,0.0,4
JVASP-87084,0.0,0.0,6
JVASP-86487,0.0,0.0,5
JVASP-90423,0.0,0.0,9
JVASP-89946,0.0,0.0,9
JVASP-86420,0.0,0.0,10
JVASP-90615,0.0,0.0,8
JVASP-52579,4.35,4.35,25
JVASP-53591,0.0,0.0,4
JVASP-86082,0.0,0.0,12
JVASP-68323,0.0,0.0,4
JVASP-14116,7.874,7.874,16
JVASP-42760,0.691,0.691,24
JVASP-66998,0.0,0.0,3
JVASP-67557,0.0,0.0,3
JVASP-42344,0.0,0.0,24
JVASP-22711,3.782,3.782,8
JVASP-66754,0.0,0.0,4
JVASP-12151,0.616,0.616,5
JVASP-88787,1.903,1.903,8
JVASP-91828,0.0,0.0,8
JVASP-86137,0.0,0.0,16
JVASP-87138,3.052,3.052,9
JVASP-62694,0.0,0.0,24
JVASP-18938,0.0,0.0,3
JVASP-75573,0.0,0.0,6
JVASP-75650,0.0,0.0,4
JVASP-68676,0.0,0.0,4
JVASP-67630,0.0,0.0,3
JVASP-67991,0.0,0.0,4
JVASP-67145,0.0,0.0,3
JVASP-75464,0.0,0.0,4
JVASP-73144,0.0,0.0,4
JVASP-67299,0.0,0.0,3
JVASP-68800,0.0,0.0,4
JVASP-75500,0.0,0.0,3
JVASP-68742,0.0,0.0,4
JVASP-68436,0.0,0.0,4
JVASP-88299,2.79,2.79,24
JVASP-50348,4.276,4.276,4
JVASP-91731,6.508,6.508,8
JVASP-14855,0.0,0.0,4
JVASP-66932,0.0,0.0,4
JVASP-91780,0.0,0.0,8
JVASP-73908,0.0,0.0,4
JVASP-14707,0.0,0.0,6
JVASP-67393,0.0,0.0,3
JVASP-75691,0.0,0.0,4
JVASP-68498,0.0,0.0,3
JVASP-73645,0.0,0.0,4
JVASP-74010,0.0,0.0,4
JVASP-63283,0.0,0.0,11
JVASP-92182,1.935,1.935,8
JVASP-86887,1.035,1.035,7
JVASP-68929,0.0,0.0,3
JVASP-66756,0.0,0.0,4
JVASP-67473,0.0,0.0,3
JVASP-67877,0.0,0.0,4
JVASP-85968,0.013,0.013,18
JVASP-1417,3.101,3.101,3
JVASP-43300,0.589,0.589,14
JVASP-87022,0.07,0.07,8
JVASP-68054,0.0,0.0,4
JVASP-75651,0.0,0.0,4
JVASP-62875,0.0,0.0,19
JVASP-89762,3.324,3.324,40
JVASP-86259,0.0,0.0,16
JVASP-87992,0.811,0.811,12
JVASP-85635,0.0,0.0,16
JVASP-89184,0.891,0.891,8
JVASP-91690,0.0,0.0,8
JVASP-73206,0.0,0.0,4
JVASP-66844,0.0,0.0,3
JVASP-14559,0.0,0.0,3
JVASP-75501,0.0,0.0,4
JVASP-68250,0.0,0.0,4
JVASP-75574,0.0,0.0,4
JVASP-67593,0.0,0.0,3
JVASP-68198,0.0,0.0,4
JVASP-68136,0.0,0.0,4
JVASP-1276,2.54,2.54,2
JVASP-90520,0.0,0.0,9
JVASP-88076,3.707,3.707,20
JVASP-67930,0.0,0.0,4
JVASP-19925,0.0,0.0,4
JVASP-3684,1.646,1.646,9
JVASP-90678,0.0,0.0,8
JVASP-86338,0.0,0.0,8
JVASP-62697,0.0,0.0,5
JVASP-73691,0.0,0.0,4
JVASP-48967,0.0,0.0,8
JVASP-67300,0.0,0.0,3
JVASP-68440,0.0,0.0,3
JVASP-75539,0.0,0.0,4
JVASP-1969,2.393,2.393,4
JVASP-68802,0.0,0.0,3
JVASP-68679,0.0,0.0,4
JVASP-67004,0.0,0.0,4
JVASP-66935,0.0,0.0,4
JVASP-48021,0.0,0.0,18
JVASP-90220,0.022,0.022,9
JVASP-86187,1.472,1.472,8
JVASP-573,0.0,0.0,3
JVASP-63284,0.0,0.0,6
JVASP-90160,1.692,1.692,9
JVASP-91980,0.0,0.0,8
JVASP-75608,0.0,0.0,3
JVASP-52346,0.363,0.363,18
JVASP-86818,0.0,0.0,6
JVASP-73209,0.0,0.0,4
JVASP-85507,5.601,5.601,18
JVASP-75652,0.0,0.0,3
JVASP-85697,0.328,0.328,17
JVASP-43984,1.419,1.419,16
JVASP-53291,0.0,0.0,8
JVASP-86312,0.0,0.0,6
JVASP-68616,0.0,0.0,4
JVASP-67720,0.0,0.0,3
JVASP-85420,0.0,0.0,10
JVASP-68324,0.0,0.0,4
JVASP-75575,0.0,0.0,3
JVASP-12125,0.615,0.615,12
JVASP-68387,0.0,0.0,4
JVASP-68869,0.0,0.0,4
JVASP-68930,0.0,0.0,3
JVASP-90034,0.0,0.0,9
JVASP-67082,0.0,0.0,3
JVASP-92236,1.236,1.236,8
JVASP-67759,0.0,0.0,3
JVASP-68503,0.0,0.0,4
JVASP-86544,0.402,0.402,19
JVASP-91643,0.0,0.0,8
JVASP-90424,0.0,0.0,8
JVASP-67795,0.0,0.0,4
JVASP-74072,0.0,0.0,4
JVASP-603,0.0,0.0,3
JVASP-85763,0.0,0.0,10
JVASP-75465,0.0,0.0,3
JVASP-75540,0.0,0.0,4
JVASP-75502,0.0,0.0,4
JVASP-75692,0.0,0.0,3
JVASP-86949,4.472,4.472,7
JVASP-67594,0.0,0.0,4
JVASP-67238,0.0,0.0,3
JVASP-48428,0.0,0.0,18
JVASP-67005,0.0,0.0,4
JVASP-68443,0.0,0.0,4
JVASP-15816,0.0,0.0,3
JVASP-75609,0.0,0.0,3
JVASP-73220,0.0,0.0,4
JVASP-91929,0.0,0.0,8
JVASP-43576,0.106,0.106,13
JVASP-90573,0.0,0.0,8
JVASP-68804,0.0,0.0,4
JVASP-75577,0.0,0.0,4
JVASP-67834,0.0,0.0,3
JVASP-67677,0.0,0.0,6
JVASP-13887,0.0,0.0,10
JVASP-73920,0.0,0.0,4
JVASP-68681,0.0,0.0,4
JVASP-72493,0.0,0.0,3
JVASP-67993,0.0,0.0,4
JVASP-68563,0.0,0.0,4
JVASP-67394,0.0,0.0,3
JVASP-86138,0.029,0.029,6
JVASP-75693,0.0,0.0,3
JVASP-67242,0.0,0.0,4
JVASP-16050,0.0,0.0,8
JVASP-89004,3.099,3.099,30
JVASP-67631,0.0,0.0,3
JVASP-68444,0.0,0.0,4
JVASP-68389,0.0,0.0,4
JVASP-91882,0.0,0.0,8
JVASP-68506,0.0,0.0,4
JVASP-73235,0.0,0.0,3
JVASP-67476,0.0,0.0,3
JVASP-62704,0.0,0.0,19
JVASP-42629,0.0,0.0,15
JVASP-67595,0.0,0.0,6
JVASP-48906,2.241,2.241,27
JVASP-86488,0.0,0.0,6
JVASP-90751,0.0,0.0,8
JVASP-85835,0.0,0.0,12
JVASP-74012,0.0,0.0,4
JVASP-92183,0.0,0.0,8
JVASP-91593,0.155,0.155,8
JVASP-85348,0.0,0.0,12
JVASP-85908,4.46,4.46,6
JVASP-73699,0.0,0.0,3
JVASP-68251,0.0,0.0,4
JVASP-86655,0.0,0.0,12
JVASP-15392,0.0,0.0,6
JVASP-86083,0.0,0.0,6
JVASP-66757,0.0,0.0,3
JVASP-68199,0.0,0.0,4
JVASP-15984,0.0,0.0,5
JVASP-2196,3.159,3.159,5
JVASP-15700,0.0,0.0,5
JVASP-66936,0.0,0.0,3
JVASP-67879,0.0,0.0,4
JVASP-67396,0.0,0.0,3
JVASP-90801,0.0,0.0,8
JVASP-86421,0.0,0.0,15
JVASP-68744,0.0,0.0,4
JVASP-49848,1.574,1.574,4
JVASP-67931,0.0,0.0,4
JVASP-63377,5.299,5.299,8
JVASP-68871,0.0,0.0,4
JVASP-90103,1.602,1.602,9
JVASP-67148,0.0,0.0,3
JVASP-73251,0.0,0.0,4
JVASP-68390,0.0,0.0,4
JVASP-43808,0.0,0.0,14
JVASP-67679,0.0,0.0,4
JVASP-87882,0.0,0.0,18
JVASP-42268,0.5,0.5,28
JVASP-68617,0.0,0.0,5
JVASP-86769,0.0,0.0,9
JVASP-75466,0.0,0.0,3
JVASP-74019,0.0,0.0,4
JVASP-68139,0.0,0.0,4
JVASP-42671,3.786,3.786,12
JVASP-42351,0.0,0.0,18
JVASP-75503,0.0,0.0,3
JVASP-75653,0.0,0.0,4
JVASP-67083,0.0,0.0,4
JVASP-73703,0.0,0.0,4
JVASP-67301,0.0,0.0,4
JVASP-86711,2.49,2.49,12
JVASP-91552,1.664,1.664,8
JVASP-85423,2.239,2.239,18
JVASP-66845,0.0,0.0,4
JVASP-75541,0.0,0.0,4
JVASP-90893,0.0,0.0,8
JVASP-75611,0.0,0.0,4
JVASP-89947,0.0,0.0,9
JVASP-67881,0.0,0.0,4
JVASP-67009,0.0,0.0,3
JVASP-67796,0.0,0.0,3
JVASP-67835,0.0,0.0,4
JVASP-67558,0.0,0.0,4
JVASP-68255,0.0,0.0,4
JVASP-62882,0.0,0.0,28
JVASP-68201,0.0,0.0,3
JVASP-91732,0.0,0.0,8
JVASP-86819,1.656,1.656,8
JVASP-42763,0.0,0.0,16
JVASP-62711,0.0,0.0,7
JVASP-68325,0.0,0.0,4
JVASP-88461,2.414,2.414,9
JVASP-88303,0.0,0.0,32
JVASP-68745,0.0,0.0,4
JVASP-63383,0.0,0.0,3
JVASP-19926,0.0,0.0,3
JVASP-43323,0.0,0.0,6
JVASP-75694,0.0,0.0,3
JVASP-87088,0.0,0.0,8
JVASP-91781,0.0,0.0,8
JVASP-66758,0.0,0.0,4
JVASP-89202,2.142,2.142,24
JVASP-67760,0.0,0.0,4
JVASP-73709,0.0,0.0,4
JVASP-75504,0.0,0.0,3
JVASP-75579,0.0,0.0,3
JVASP-68058,0.0,0.0,4
JVASP-67680,0.0,0.0,6
JVASP-67302,0.0,0.0,4
JVASP-67721,0.0,0.0,3
JVASP-75542,0.0,0.0,4
JVASP-90425,1.267,1.267,8
JVASP-91981,0.0,0.0,8
JVASP-3135,1.354,1.354,6
JVASP-91644,2.339,2.339,8
JVASP-1387,2.214,2.214,3
JVASP-68143,0.0,0.0,4
JVASP-75729,0.0,0.0,4
JVASP-90221,0.0,0.0,9
JVASP-68807,0.0,0.0,4
JVASP-3582,0.713,0.713,9
JVASP-87141,0.0,0.0,28
JVASP-85764,2.816,2.816,13
JVASP-90322,1.11,1.11,9
JVASP-68391,0.0,0.0,4
JVASP-90035,0.0,0.0,9
JVASP-50349,0.0,0.0,13
JVASP-66846,0.0,0.0,3
JVASP-74073,0.0,0.0,4
JVASP-87993,2.701,2.701,38
JVASP-91830,0.0,0.0,8
JVASP-86889,0.0,0.0,10
JVASP-73257,0.0,0.0,4
JVASP-75695,0.0,0.0,3
JVASP-73922,0.0,0.0,4
JVASP-72530,0.0,0.0,4
JVASP-86139,0.611,0.611,10
JVASP-67559,0.0,0.0,4
JVASP-68510,0.0,0.0,5
JVASP-12171,0.0,0.0,18
JVASP-90616,0.0,0.0,8
JVASP-90845,0.0,0.0,8
JVASP-15005,0.0,0.0,6
JVASP-73710,0.0,0.0,4
JVASP-68202,0.0,0.0,4
JVASP-67996,0.0,0.0,4
JVASP-75507,0.0,0.0,4
JVASP-67477,0.0,0.0,4
JVASP-91692,0.0,0.0,8
JVASP-74074,0.0,0.0,4
JVASP-75696,0.0,0.0,3
JVASP-67244,0.0,0.0,3
JVASP-89763,2.038,2.038,44
JVASP-68875,0.0,0.0,3
JVASP-90574,0.0,0.0,8
JVASP-88683,5.82,5.82,36
JVASP-67085,0.0,0.0,4
JVASP-75468,0.0,0.0,4
JVASP-72531,0.0,0.0,3
JVASP-63388,0.0,0.0,9
JVASP-86260,0.0,0.0,18
JVASP-67632,0.0,0.0,4
JVASP-15740,0.0,0.0,6
JVASP-68446,0.0,0.0,4
JVASP-62718,0.0,0.0,10
JVASP-88078,5.627,5.627,48
JVASP-87024,0.0,0.0,12
JVASP-68682,0.0,0.0,5
JVASP-73720,0.0,0.0,4
JVASP-75508,0.0,0.0,4
JVASP-66937,0.0,0.0,4
JVASP-67935,0.0,0.0,4
JVASP-68746,0.0,0.0,4
JVASP-88788,2.167,2.167,8
JVASP-75612,0.0,0.0,3
JVASP-75654,0.0,0.0,4
JVASP-68565,0.0,0.0,4
JVASP-47535,0.013,0.013,12
JVASP-67596,0.0,0.0,3
JVASP-48971,0.888,0.888,10
JVASP-68059,0.0,0.0,4
JVASP-72562,0.0,0.0,4
JVASP-68392,0.0,0.0,3
JVASP-85836,0.0,0.0,2
JVASP-92184,1.174,1.174,8
JVASP-68145,0.0,0.0,4
JVASP-67245,0.0,0.0,4
JVASP-74089,0.0,0.0,4
JVASP-67010,0.0,0.0,3
JVASP-86950,0.0,0.0,12
JVASP-12137,0.0,0.0,9
JVASP-86314,0.0,0.0,19
JVASP-48714,0.0,0.0,16
JVASP-85971,3.171,3.171,14
JVASP-68511,0.0,0.0,3
JVASP-63285,1.287,1.287,8
JVASP-68618,0.0,0.0,4
JVASP-90161,0.0,0.0,9
JVASP-75581,0.0,0.0,3
JVASP-15780,0.0,0.0,9
JVASP-67089,0.0,0.0,4
JVASP-75509,0.0,0.0,4
JVASP-75469,0.0,0.0,4
JVASP-67155,0.0,0.0,3
JVASP-74020,0.0,0.0,4
JVASP-67481,0.0,0.0,4
JVASP-67936,0.0,0.0,4
JVASP-85911,0.0,0.0,6
