jid,mbj_bandgap,target,num_atoms
JVASP-107675,0.0,0.0,4
JVASP-28430,3.556,3.556,6
JVASP-51369,3.86,3.86,8
JVASP-8578,3.114,3.114,2
JVASP-54770,5.991,5.991,8
JVASP-7636,0.0,0.0,4
JVASP-12916,2.182,2.182,12
JVASP-50390,4.483,4.483,22
JVASP-107721,0.0,0.0,6
JVASP-7952,0.952,0.952,4
JVASP-14265,0.0,0.0,2
JVASP-15388,0.0,0.0,5
JVASP-107278,3.788,3.788,8
JVASP-58905,3.446,3.446,20
JVASP-2859,2.402,2.402,7
JVASP-51286,1.108,1.108,4
JVASP-7764,4.48,4.48,5
JVASP-8525,0.0,0.0,6
JVASP-13094,6.482,6.482,11
JVASP-13393,3.497,3.497,26
JVASP-18611,0.0,0.0,3
JVASP-7803,1.002,1.002,6
JVASP-13945,0.877,0.877,22
JVASP-2415,1.215,1.215,8
JVASP-7638,3.144,3.144,4
JVASP-19093,4.553,4.553,28
JVASP-1594,4.9,4.9,4
JVASP-107051,0.0,0.0,4
JVASP-18867,0.0,0.0,3
JVASP-58908,2.353,2.353,22
JVASP-2418,1.544,1.544,8
JVASP-51372,4.295,4.295,18
JVASP-4870,0.0,0.0,5
JVASP-13012,2.873,2.873,14
JVASP-8579,2.593,2.593,6
JVASP-15258,0.0,0.0,5
JVASP-14308,0.0,0.0,8
JVASP-2862,4.474,4.474,6
JVASP-58167,0.0,0.0,20
JVASP-50110,0.0,0.0,28
JVASP-38281,0.0,0.0,5
JVASP-54722,5.544,5.544,16
JVASP-3087,1.32,1.32,5
JVASP-7765,5.365,5.365,5
JVASP-15259,0.0,0.0,5
JVASP-107556,0.0,0.0,2
JVASP-107723,0.0,0.0,4
JVASP-13360,4.956,4.956,14
JVASP-107624,1.528,1.528,10
JVASP-8580,2.717,2.717,2
JVASP-7804,2.289,2.289,3
JVASP-2646,4.299,4.299,8
JVASP-8013,0.455,0.455,6
JVASP-7889,0.0,0.0,9
JVASP-2280,0.929,0.929,8
JVASP-18868,1.191,1.191,3
JVASP-7639,2.008,2.008,4
JVASP-50497,0.0,0.0,20
JVASP-8528,0.0,0.0,5
JVASP-52288,4.305,4.305,9
JVASP-50976,6.635,6.635,8
JVASP-2289,2.82,2.82,9
JVASP-14309,0.906,0.906,4
JVASP-51448,0.0,0.0,5
JVASP-2739,2.713,2.713,9
JVASP-58498,0.0,0.0,14
JVASP-7805,0.0,0.0,2
JVASP-107052,0.0,0.0,4
JVASP-2292,3.841,3.841,5
JVASP-107383,2.103,2.103,7
JVASP-8800,7.027,7.027,6
JVASP-7766,5.734,5.734,5
JVASP-2865,1.795,1.795,7
JVASP-51747,5.772,5.772,18
JVASP-8581,0.893,0.893,4
JVASP-14267,0.0,0.0,4
JVASP-12129,6.031,6.031,6
JVASP-15130,0.0,0.0,6
JVASP-60657,2.26,2.26,12
JVASP-2742,3.187,3.187,6
JVASP-51175,0.0,0.0,3
JVASP-28842,0.132,0.132,12
JVASP-107677,0.0,0.0,4
JVASP-51127,0.0,0.0,3
JVASP-50070,3.743,3.743,4
JVASP-3090,2.24,2.24,8
JVASP-7682,2.372,2.372,5
JVASP-107328,0.181,0.181,4
JVASP-7640,1.224,1.224,3
JVASP-7806,0.816,0.816,1
JVASP-50250,2.245,2.245,8
JVASP-13017,2.189,2.189,12
JVASP-50116,5.621,5.621,12
JVASP-29325,0.0,0.0,4
JVASP-8582,1.137,1.137,4
JVASP-31799,0.61,0.61,7
JVASP-48548,2.585,2.585,9
JVASP-14311,0.0,0.0,5
JVASP-7767,5.821,5.821,5
JVASP-2868,4.573,4.573,6
JVASP-43920,7.696,7.696,7
JVASP-1273,4.048,4.048,4
JVASP-32555,8.894,8.894,32
JVASP-8801,3.728,3.728,6
JVASP-7846,0.744,0.744,8
JVASP-8583,2.516,2.516,2
JVASP-51211,0.0,0.0,3
JVASP-13361,1.983,1.983,14
JVASP-107330,0.0,0.0,8
JVASP-13095,6.327,6.327,18
JVASP-7807,0.0,0.0,3
JVASP-50117,5.657,5.657,10
JVASP-22576,0.244,0.244,8
JVASP-7683,2.529,2.529,6
JVASP-41608,0.0,0.0,4
JVASP-22611,8.506,8.506,12
JVASP-18692,0.0,0.0,4
JVASP-49616,0.0,0.0,20
JVASP-51325,0.0,0.0,4
JVASP-107331,0.0,0.0,4
JVASP-2871,1.654,1.654,5
JVASP-50739,0.0,0.0,10
JVASP-7768,5.886,5.886,5
JVASP-18728,0.0,0.0,4
JVASP-1609,1.483,1.483,4
JVASP-29463,5.259,5.259,28
JVASP-107332,2.398,2.398,7
JVASP-8015,0.0,0.0,4
JVASP-8802,5.319,5.319,6
JVASP-2880,4.029,4.029,7
JVASP-8136,2.193,2.193,7
JVASP-12882,2.283,2.283,14
JVASP-8005,0.549,0.549,8
JVASP-52242,0.0,0.0,15
JVASP-32398,5.284,5.284,12
JVASP-15344,0.131,0.131,6
JVASP-56688,2.5,2.5,19
JVASP-8759,2.138,2.138,8
JVASP-8030,1.948,1.948,9
JVASP-7684,2.387,2.387,6
JVASP-49766,2.861,2.861,10
JVASP-18613,0.0,0.0,4
JVASP-7849,0.0,0.0,8
JVASP-50742,0.0,0.0,10
JVASP-2649,1.022,1.022,8
JVASP-18815,0.0,0.0,3
JVASP-4762,0.0,0.0,10
JVASP-7769,5.987,5.987,5
JVASP-19094,3.765,3.765,24
JVASP-4044,1.605,1.605,8
JVASP-13751,0.0,0.0,5
JVASP-13018,4.391,4.391,11
JVASP-18693,0.0,0.0,4
JVASP-8803,5.169,5.169,8
JVASP-8586,8.516,8.516,2
JVASP-8651,2.004,2.004,7
JVASP-50622,4.594,4.594,14
JVASP-8723,0.0,0.0,3
JVASP-13096,6.233,6.233,12
JVASP-8028,2.872,2.872,8
JVASP-51456,0.0,0.0,4
JVASP-8137,7.038,7.038,9
JVASP-8180,1.143,1.143,2
JVASP-8273,0.0,0.0,5
JVASP-7770,6.132,6.132,5
JVASP-8053,3.645,3.645,5
JVASP-14269,0.0,0.0,4
JVASP-7771,6.331,6.331,5
JVASP-38321,0.0,0.0,5
JVASP-56623,2.562,2.562,24
JVASP-52863,11.133,11.133,8
JVASP-8682,2.027,2.027,3
JVASP-18653,0.0,0.0,2
JVASP-8181,1.501,1.501,4
JVASP-49910,2.734,2.734,19
JVASP-13364,2.829,2.829,16
JVASP-8804,2.156,2.156,6
JVASP-13103,3.568,3.568,14
JVASP-38639,0.0,0.0,4
JVASP-4047,2.919,2.919,6
JVASP-7772,3.548,3.548,2
JVASP-104028,7.655,7.655,21
JVASP-8587,4.83,4.83,8
JVASP-8054,0.29,0.29,3
JVASP-13104,4.914,4.914,16
JVASP-7957,0.0,0.0,4
JVASP-7641,1.142,1.142,8
JVASP-2295,1.041,1.041,8
JVASP-8182,2.615,2.615,4
JVASP-8619,0.0,0.0,5
JVASP-29547,5.845,5.845,19
JVASP-8588,8.301,8.301,2
JVASP-12130,0.0,0.0,8
JVASP-8138,7.308,7.308,4
JVASP-29367,2.999,2.999,4
JVASP-18654,0.0,0.0,3
JVASP-29548,0.645,0.645,11
JVASP-7773,5.438,5.438,5
JVASP-8805,3.958,3.958,4
JVASP-7721,0.0,0.0,9
JVASP-8183,2.56,2.56,4
JVASP-8470,0.0,0.0,5
JVASP-49767,0.0,0.0,4
JVASP-8275,0.0,0.0,6
JVASP-8589,5.521,5.521,4
JVASP-29368,2.525,2.525,10
JVASP-8315,4.085,4.085,8
JVASP-18990,3.765,3.765,24
JVASP-13365,1.48,1.48,14
JVASP-7642,2.575,2.575,8
JVASP-7809,4.173,4.173,3
JVASP-1456,3.396,3.396,4
JVASP-2889,6.014,6.014,9
JVASP-4385,0.0,0.0,6
JVASP-7895,0.0,0.0,4
JVASP-4050,1.139,1.139,5
JVASP-8139,0.0,0.0,1
JVASP-29037,0.0,0.0,12
JVASP-8590,5.716,5.716,2
JVASP-8184,2.175,2.175,4
JVASP-8683,0.087,0.087,6
JVASP-59873,0.0,0.0,14
JVASP-8806,3.38,3.38,7
JVASP-13288,0.873,0.873,12
JVASP-4340,0.0,0.0,4
JVASP-7774,1.512,1.512,4
JVASP-20397,0.0,0.0,6
JVASP-8591,7.261,7.261,2
JVASP-5086,0.0,0.0,6
JVASP-4792,0.0,0.0,12
JVASP-8055,1.263,1.263,5
JVASP-13367,5.233,5.233,18
JVASP-12884,1.856,1.856,16
JVASP-18817,0.0,0.0,5
JVASP-7896,0.339,0.339,4
JVASP-7685,0.609,0.609,8
JVASP-51374,2.948,2.948,15
JVASP-2301,2.443,2.443,6
JVASP-7643,4.078,4.078,8
JVASP-7810,1.829,1.829,8
JVASP-50255,6.327,6.327,8
JVASP-8185,1.314,1.314,4
JVASP-8097,2.362,2.362,6
JVASP-8227,0.0,0.0,9
JVASP-19096,5.163,5.163,24
JVASP-8359,0.002,0.002,7
JVASP-8141,1.113,1.113,5
JVASP-8592,2.393,2.393,9
JVASP-7775,3.116,3.116,5
JVASP-7897,0.0,0.0,5
JVASP-7644,6.582,6.582,5
JVASP-8277,0.0,0.0,5
JVASP-8684,2.284,2.284,9
JVASP-8472,0.0,0.0,5
JVASP-8186,2.258,2.258,4
JVASP-18731,0.0,0.0,8
JVASP-49167,1.371,1.371,20
JVASP-19097,2.608,2.608,22
JVASP-4053,1.151,1.151,5
JVASP-52481,1.892,1.892,20
JVASP-7645,0.0,0.0,1
JVASP-8056,6.767,6.767,8
JVASP-4056,4.735,4.735,6
JVASP-51748,0.0,0.0,6
JVASP-50259,4.494,4.494,12
JVASP-4343,2.128,2.128,22
JVASP-8098,1.78,1.78,4
JVASP-2307,5.018,5.018,9
JVASP-52409,5.572,5.572,18
JVASP-7899,1.565,1.565,4
JVASP-49146,1.783,1.783,20
JVASP-54772,6.516,6.516,28
JVASP-13373,2.292,2.292,14
JVASP-8233,0.0,0.0,5
JVASP-51181,0.0,0.0,3
JVASP-2313,0.885,0.885,8
JVASP-13289,1.773,1.773,14
JVASP-7722,0.0,0.0,7
JVASP-8142,1.057,1.057,5
JVASP-60667,0.484,0.484,16
JVASP-4636,2.227,2.227,7
JVASP-19100,6.75,6.75,24
JVASP-32676,2.582,2.582,28
JVASP-19071,6.223,6.223,24
JVASP-7998,0.533,0.533,4
JVASP-52295,4.639,4.639,12
JVASP-8057,2.044,2.044,5
JVASP-47509,0.0,0.0,7
JVASP-7776,6.349,6.349,8
JVASP-18991,3.366,3.366,20
JVASP-7646,6.634,6.634,6
JVASP-13985,0.0,0.0,4
JVASP-49148,1.888,1.888,20
JVASP-51256,0.0,0.0,3
JVASP-13374,2.016,2.016,14
JVASP-21247,5.707,5.707,23
JVASP-54723,6.337,6.337,14
JVASP-52247,4.718,4.718,12
JVASP-2316,2.375,2.375,6
JVASP-12885,3.224,3.224,16
JVASP-29333,0.0,0.0,28
JVASP-8099,2.429,2.429,5
JVASP-22612,0.358,0.358,8
JVASP-13375,5.008,5.008,11
JVASP-49149,2.214,2.214,20
JVASP-8686,1.129,1.129,4
JVASP-51216,1.053,1.053,3
JVASP-51459,0.0,0.0,4
JVASP-13020,0.717,0.717,10
JVASP-82,1.172,1.172,3
JVASP-52297,2.498,2.498,12
JVASP-13290,1.82,1.82,14
JVASP-28434,0.0,0.0,7
JVASP-8143,1.647,1.647,4
JVASP-8187,1.017,1.017,4
JVASP-49150,2.24,2.24,20
JVASP-7999,2.297,2.297,8
JVASP-7686,1.244,1.244,7
JVASP-52187,0.0,0.0,7
JVASP-26527,0.0,0.0,8
JVASP-13291,1.574,1.574,14
JVASP-49768,6.477,6.477,8
JVASP-59737,0.0,0.0,18
JVASP-8101,2.406,2.406,5
JVASP-7855,0.495,0.495,2
JVASP-5089,0.0,0.0,6
JVASP-8235,2.063,2.063,4
JVASP-8058,1.101,1.101,5
JVASP-7723,2.287,2.287,8
JVASP-13377,2.439,2.439,13
JVASP-8687,0.0,0.0,3
JVASP-48549,2.66,2.66,16
JVASP-8623,0.0,0.0,5
JVASP-101,0.0,0.0,10
JVASP-8144,7.806,7.806,6
JVASP-7900,2.163,2.163,8
JVASP-50978,5.635,5.635,20
JVASP-10677,0.0,0.0,12
JVASP-8761,1.083,1.083,9
JVASP-8102,2.455,2.455,4
JVASP-8808,0.998,0.998,8
JVASP-8059,0.306,0.306,3
JVASP-8473,0.0,0.0,7
JVASP-47518,0.0,0.0,10
JVASP-8688,5.205,5.205,5
JVASP-7812,1.355,1.355,3
JVASP-8532,0.972,0.972,8
JVASP-8000,0.0,0.0,3
JVASP-8236,0.0,0.0,5
JVASP-51460,0.538,0.538,16
JVASP-8762,1.54,1.54,2
JVASP-51330,0.0,0.0,4
JVASP-60670,0.034,0.034,11
JVASP-7778,6.141,6.141,9
JVASP-8145,2.013,2.013,6
JVASP-13292,2.812,2.812,14
JVASP-50979,5.422,5.422,14
JVASP-52248,0.0,0.0,6
JVASP-7901,0.0,0.0,4
JVASP-51385,4.899,4.899,15
JVASP-22534,7.629,7.629,16
JVASP-7647,0.0,0.0,7
JVASP-8362,2.885,2.885,4
JVASP-29369,2.704,2.704,8
JVASP-56755,0.0,0.0,5
JVASP-32677,10.994,10.994,46
JVASP-51218,0.0,0.0,4
JVASP-19406,0.812,0.812,20
JVASP-8594,3.705,3.705,9
JVASP-51296,0.0,0.0,3
JVASP-7986,1.011,1.011,2
JVASP-47561,0.0,0.0,12
JVASP-32829,3.297,3.297,12
JVASP-8060,0.634,0.634,4
JVASP-8188,0.416,0.416,9
JVASP-8146,2.914,2.914,4
JVASP-7813,5.135,5.135,8
JVASP-7779,0.173,0.173,3
JVASP-14407,0.0,0.0,3
JVASP-8104,5.268,5.268,5
JVASP-14096,3.367,3.367,20
JVASP-7992,5.45,5.45,9
JVASP-28460,0.366,0.366,9
JVASP-8689,2.388,2.388,7
JVASP-50266,1.825,1.825,5
JVASP-7902,2.719,2.719,6
JVASP-12186,1.599,1.599,24
JVASP-50744,4.163,4.163,12
JVASP-8595,2.367,2.367,9
JVASP-8061,5.437,5.437,5
JVASP-18737,0.0,0.0,4
JVASP-28575,0.037,0.037,9
JVASP-7648,3.616,3.616,8
JVASP-7960,0.0,0.0,6
JVASP-8763,1.936,1.936,6
JVASP-7780,5.699,5.699,2
JVASP-8105,0.461,0.461,3
JVASP-51134,0.0,0.0,3
JVASP-8039,5.24,5.24,8
JVASP-8147,1.618,1.618,5
JVASP-8280,1.825,1.825,8
JVASP-8533,1.618,1.618,4
JVASP-27516,4.977,4.977,28
JVASP-8031,1.327,1.327,8
JVASP-43925,4.111,4.111,10
JVASP-8690,3.395,3.395,6
JVASP-22578,8.402,8.402,12
JVASP-8596,3.112,3.112,5
JVASP-55520,1.62,1.62,20
JVASP-50268,4.382,4.382,12
JVASP-7814,5.396,5.396,8
JVASP-8062,6.621,6.621,5
JVASP-27517,2.167,2.167,23
JVASP-54773,6.267,6.267,8
JVASP-51763,6.964,6.964,20
JVASP-11363,1.466,1.466,12
JVASP-2319,0.06,0.06,8
JVASP-8148,4.277,4.277,4
JVASP-51,1.293,1.293,3
JVASP-7687,0.568,0.568,8
JVASP-8319,5.05,5.05,8
JVASP-96,2.63,2.63,2
JVASP-50745,1.889,1.889,17
JVASP-51260,1.216,1.216,4
JVASP-58467,0.0,0.0,14
JVASP-51183,0.0,0.0,4
JVASP-8189,0.339,0.339,9
JVASP-8237,0.0,0.0,8
JVASP-7903,3.979,3.979,8
JVASP-29465,0.0,0.0,18
JVASP-7649,3.456,3.456,6
JVASP-11366,5.02,5.02,14
JVASP-50981,6.773,6.773,16
JVASP-32735,2.83,2.83,16
JVASP-7688,0.0,0.0,2
JVASP-8106,3.217,3.217,8
JVASP-8655,1.728,1.728,4
JVASP-51136,0.0,0.0,3
JVASP-50276,4.729,4.729,12
JVASP-52866,2.16,2.16,15
JVASP-8693,2.104,2.104,4
JVASP-5095,0.0,0.0,6
JVASP-19077,3.848,3.848,28
JVASP-7727,0.271,0.271,3
JVASP-7993,3.002,3.002,8
JVASP-13845,0.0,0.0,6
JVASP-7781,0.235,0.235,4
JVASP-7815,5.168,5.168,8
JVASP-9088,2.4,2.4,10
JVASP-8320,0.0,0.0,3
JVASP-19078,4.384,4.384,22
JVASP-8149,1.807,1.807,8
JVASP-8107,0.0,0.0,4
JVASP-51333,0.0,0.0,4
JVASP-8728,0.92,0.92,3
JVASP-8321,0.0,0.0,9
JVASP-51764,7.715,7.715,18
JVASP-8063,0.424,0.424,4
JVASP-8694,5.072,5.072,7
JVASP-11168,4.191,4.191,12
JVASP-8765,1.398,1.398,4
JVASP-8537,3.581,3.581,5
JVASP-8281,2.181,2.181,8
JVASP-50278,6.267,6.267,14
JVASP-7905,0.0,0.0,5
JVASP-47778,0.0,0.0,14
JVASP-29588,6.03,6.03,6
JVASP-13896,0.0,0.0,6
JVASP-7689,6.463,6.463,8
JVASP-8810,2.475,2.475,6
JVASP-14274,0.0,0.0,16
JVASP-7783,4.677,4.677,7
JVASP-13297,0.0,0.0,13
JVASP-52867,8.89,8.89,16
JVASP-7728,0.0,0.0,4
JVASP-32441,2.051,2.051,10
JVASP-54774,2.153,2.153,20
JVASP-8729,0.0,0.0,2
JVASP-11367,1.632,1.632,12
JVASP-8150,6.805,6.805,6
JVASP-8108,2.833,2.833,8
JVASP-7816,2.969,2.969,6
JVASP-13298,2.542,2.542,14
JVASP-7690,0.0,0.0,3
JVASP-8766,1.41,1.41,5
JVASP-56756,0.0,0.0,6
JVASP-8626,0.0,0.0,4
JVASP-28461,1.121,1.121,9
JVASP-7729,0.0,0.0,2
JVASP-4828,7.054,7.054,12
JVASP-8695,3.243,3.243,8
JVASP-51765,1.811,1.811,17
JVASP-60687,6.23,6.23,15
JVASP-14276,0.0,0.0,8
JVASP-7860,0.292,0.292,2
JVASP-8064,2.457,2.457,4
JVASP-51392,2.639,2.639,2
JVASP-29407,2.627,2.627,18
JVASP-8365,0.0,0.0,6
JVASP-7651,1.742,1.742,8
JVASP-7691,2.52,2.52,3
JVASP-49911,2.026,2.026,12
JVASP-7963,1.342,1.342,8
JVASP-13853,0.0,0.0,6
JVASP-52299,4.709,4.709,12
JVASP-8109,2.427,2.427,6
JVASP-8599,5.002,5.002,8
JVASP-8036,7.636,7.636,6
JVASP-13023,1.069,1.069,11
JVASP-8190,1.554,1.554,7
JVASP-51334,0.0,0.0,4
JVASP-8241,0.0,0.0,2
JVASP-9105,3.185,3.185,12
JVASP-51140,0.0,0.0,3
JVASP-7652,3.0,3.0,4
JVASP-8065,3.035,3.035,6
JVASP-8006,3.319,3.319,8
JVASP-10997,3.663,3.663,10
JVASP-51222,0.0,0.0,3
JVASP-12948,4.27,4.27,12
JVASP-4771,0.0,0.0,3
JVASP-56757,4.446,4.446,15
JVASP-8768,1.87,1.87,5
JVASP-7965,0.0,0.0,6
JVASP-48610,2.279,2.279,17
JVASP-2322,1.34,1.34,8
JVASP-47796,0.0,0.0,16
JVASP-8696,0.0,0.0,8
JVASP-12949,1.343,1.343,12
JVASP-7692,1.191,1.191,8
JVASP-8366,0.0,0.0,5
JVASP-13299,2.075,2.075,14
JVASP-7785,1.557,1.557,4
JVASP-8811,1.758,1.758,7
JVASP-7653,2.24,2.24,4
JVASP-8283,0.0,0.0,6
JVASP-22579,0.0,0.0,10
JVASP-4864,8.114,8.114,24
JVASP-8600,6.295,6.295,6
JVASP-28897,0.94,0.94,12
JVASP-51262,0.0,0.0,3
JVASP-26528,0.0,0.0,9
JVASP-13300,3.246,3.246,19
JVASP-8029,2.019,2.019,5
JVASP-10998,3.665,3.665,10
JVASP-18781,0.0,0.0,8
JVASP-12131,1.67,1.67,6
JVASP-51300,0.0,0.0,4
JVASP-1459,0.253,0.253,3
JVASP-8769,0.0,0.0,3
JVASP-7654,2.876,2.876,4
JVASP-12058,1.645,1.645,8
JVASP-8243,4.526,4.526,6
JVASP-51142,0.0,0.0,4
JVASP-8812,3.858,3.858,4
JVASP-7966,3.98,3.98,5
JVASP-8367,0.95,0.95,5
JVASP-7693,2.873,2.873,8
JVASP-51394,5.09,5.09,22
JVASP-58500,0.0,0.0,14
JVASP-29550,2.796,2.796,14
JVASP-54724,5.544,5.544,16
JVASP-8151,1.195,1.195,8
JVASP-8284,0.0,0.0,7
JVASP-8601,6.301,6.301,6
JVASP-5098,0.0,0.0,4
JVASP-29502,3.753,3.753,4
JVASP-10999,3.647,3.647,10
JVASP-7786,5.607,5.607,8
JVASP-12950,2.875,2.875,18
JVASP-52944,3.111,3.111,10
JVASP-7818,1.803,1.803,4
JVASP-52872,5.382,5.382,6
JVASP-8110,0.0,0.0,7
JVASP-13301,0.0,0.0,13
JVASP-8698,4.153,4.153,3
JVASP-52489,4.245,4.245,5
JVASP-13425,2.427,2.427,22
JVASP-8813,2.219,2.219,8
JVASP-8602,4.936,4.936,5
JVASP-29590,5.482,5.482,8
JVASP-7863,0.0,0.0,8
JVASP-8814,3.723,3.723,3
JVASP-7731,0.0,0.0,6
JVASP-7655,2.609,2.609,7
JVASP-27530,4.331,4.331,22
JVASP-8368,2.167,2.167,9
JVASP-8657,2.357,2.357,6
JVASP-8732,0.0,0.0,9
JVASP-52952,3.937,3.937,12
JVASP-51223,0.0,0.0,4
JVASP-8603,1.072,1.072,4
JVASP-11737,0.0,0.0,10
JVASP-2325,1.754,1.754,9
JVASP-8152,0.847,0.847,8
JVASP-51264,0.0,0.0,3
JVASP-7864,0.0,0.0,4
JVASP-4774,0.0,0.0,5
JVASP-7787,6.687,6.687,8
JVASP-12138,1.144,1.144,20
JVASP-7819,2.816,2.816,7
JVASP-8770,0.0,0.0,5
JVASP-8539,1.413,1.413,4
JVASP-19105,5.731,5.731,28
JVASP-8369,1.776,1.776,8
JVASP-29339,1.341,1.341,10
JVASP-54225,9.094,9.094,15
JVASP-8113,4.095,4.095,8
JVASP-54725,1.282,1.282,20
JVASP-12952,3.338,3.338,16
JVASP-58504,0.0,0.0,13
JVASP-8066,0.261,0.261,8
JVASP-8324,0.0,0.0,9
JVASP-22580,0.0,0.0,10
JVASP-8246,0.0,0.0,3
JVASP-54780,2.256,2.256,20
JVASP-8153,6.328,6.328,7
JVASP-7820,0.847,0.847,4
JVASP-32834,1.841,1.841,4
JVASP-12403,2.527,2.527,14
JVASP-7789,4.254,4.254,3
JVASP-7656,1.115,1.115,5
JVASP-7968,1.851,1.851,8
JVASP-8288,0.806,0.806,4
JVASP-8733,3.976,3.976,8
JVASP-8605,3.322,3.322,7
JVASP-7865,0.0,0.0,9
JVASP-59882,0.0,0.0,14
JVASP-9089,1.052,1.052,12
JVASP-11738,3.261,3.261,12
JVASP-8114,0.0,0.0,2
JVASP-7732,1.683,1.683,8
JVASP-29673,2.768,2.768,9
JVASP-56819,0.951,0.951,6
JVASP-22581,3.613,3.613,8
JVASP-8370,2.545,2.545,8
JVASP-52957,6.205,6.205,24
JVASP-8816,1.922,1.922,6
JVASP-8067,4.762,4.762,4
JVASP-4777,0.0,0.0,5
JVASP-8771,0.0,0.0,6
JVASP-9072,2.295,2.295,10
JVASP-8289,0.0,0.0,5
JVASP-29593,2.668,2.668,4
JVASP-8115,4.973,4.973,6
JVASP-8545,0.142,0.142,3
JVASP-8032,2.082,2.082,8
JVASP-8037,4.137,4.137,5
JVASP-51302,0.0,0.0,3
JVASP-12954,2.409,2.409,10
JVASP-8371,1.031,1.031,8
JVASP-8410,0.0,0.0,8
JVASP-22652,0.3,0.3,3
JVASP-29503,5.701,5.701,36
JVASP-8490,1.537,1.537,8
JVASP-8633,1.768,1.768,5
JVASP-7790,1.694,1.694,8
JVASP-12955,1.943,1.943,15
JVASP-8001,1.24,1.24,8
JVASP-50502,0.669,0.669,22
JVASP-56984,0.473,0.473,6
JVASP-7821,3.238,3.238,8
JVASP-8154,3.045,3.045,6
JVASP-143,2.45,2.45,8
JVASP-54274,0.0,0.0,2
JVASP-9090,2.402,2.402,14
JVASP-11739,1.733,1.733,14
JVASP-12519,4.001,4.001,18
JVASP-48573,1.726,1.726,8
JVASP-19106,2.119,2.119,20
JVASP-14097,0.0,0.0,3
JVASP-9110,4.27,4.27,14
JVASP-8116,2.88,2.88,4
JVASP-52376,3.531,3.531,6
JVASP-56758,5.452,5.452,6
JVASP-12274,2.809,2.809,10
JVASP-29595,0.0,0.0,8
JVASP-8734,0.0,0.0,3
JVASP-24907,0.0,0.0,9
JVASP-51338,0.0,0.0,4
JVASP-8372,0.0,0.0,6
JVASP-308,2.666,2.666,3
JVASP-8701,2.203,2.203,5
JVASP-8635,0.0,0.0,9
JVASP-7658,3.358,3.358,6
JVASP-51768,1.988,1.988,11
JVASP-11002,4.164,4.164,12
JVASP-52966,0.0,0.0,9
JVASP-29371,3.515,3.515,7
JVASP-8118,3.43,3.43,4
JVASP-7915,0.0,0.0,7
JVASP-55312,2.229,2.229,20
JVASP-54286,7.207,7.207,20
JVASP-29506,1.496,1.496,11
JVASP-7695,0.418,0.418,8
JVASP-4334,0.0,0.0,2
JVASP-8817,0.887,0.887,8
JVASP-76260,0.0,0.0,8
JVASP-47822,0.0,0.0,14
JVASP-8494,0.006,0.006,3
JVASP-15904,0.0,0.0,3
JVASP-8157,4.451,4.451,5
JVASP-8070,1.334,1.334,5
JVASP-8636,0.0,0.0,5
JVASP-7659,3.486,3.486,4
JVASP-8607,4.704,4.704,8
JVASP-51267,0.0,0.0,3
JVASP-50126,3.753,3.753,18
JVASP-4346,2.897,2.897,28
JVASP-8702,0.0,0.0,4
JVASP-7792,4.494,4.494,5
JVASP-56890,6.494,6.494,12
JVASP-8119,0.748,0.748,3
JVASP-8250,0.0,0.0,8
JVASP-32400,2.622,2.622,10
JVASP-8158,2.308,2.308,2
JVASP-7916,0.0,0.0,5
JVASP-29784,0.0,0.0,5
JVASP-11798,3.367,3.367,12
JVASP-8007,0.0,0.0,2
JVASP-29676,3.222,3.222,24
JVASP-28513,1.307,1.307,9
JVASP-22653,0.898,0.898,5
JVASP-7660,0.0,0.0,5
JVASP-12521,2.481,2.481,16
JVASP-29906,3.117,3.117,8
JVASP-15940,2.159,2.159,4
JVASP-7736,0.0,0.0,2
JVASP-8327,0.003,0.003,7
JVASP-7696,2.248,2.248,9
JVASP-8608,4.931,4.931,7
JVASP-7793,3.272,3.272,8
JVASP-12277,0.0,0.0,10
JVASP-8071,1.391,1.391,8
JVASP-8736,0.0,0.0,5
JVASP-9084,5.306,5.306,16
JVASP-22633,2.819,2.819,16
JVASP-51226,0.105,0.105,3
JVASP-12562,5.155,5.155,14
JVASP-8120,4.521,4.521,8
JVASP-50129,0.584,0.584,4
JVASP-7661,1.488,1.488,3
JVASP-29731,6.412,6.412,22
JVASP-51802,8.25,8.25,16
JVASP-8546,0.69,0.69,8
JVASP-8818,0.96,0.96,8
JVASP-7794,1.124,1.124,2
JVASP-8374,0.341,0.341,7
JVASP-32687,2.775,2.775,13
JVASP-8659,0.489,0.489,9
JVASP-8008,0.0,0.0,6
JVASP-14200,0.0,0.0,5
JVASP-8251,0.188,0.188,8
JVASP-8121,1.416,1.416,5
JVASP-56248,2.156,2.156,24
JVASP-19107,3.546,3.546,24
JVASP-12956,2.402,2.402,12
JVASP-8703,3.312,3.312,8
JVASP-7697,0.271,0.271,9
JVASP-8161,1.792,1.792,6
JVASP-52490,0.636,0.636,14
JVASP-50131,4.806,4.806,10
JVASP-29039,0.962,0.962,12
JVASP-15957,0.0,0.0,4
JVASP-4337,0.0,0.0,4
JVASP-28576,0.461,0.461,9
JVASP-11415,1.124,1.124,16
JVASP-8329,1.828,1.828,4
JVASP-7987,1.273,1.273,6
JVASP-5008,0.001,0.001,5
JVASP-22582,3.625,3.625,6
JVASP-7739,0.0,0.0,1
JVASP-53581,3.942,3.942,10
JVASP-50887,2.389,2.389,10
JVASP-7698,0.0,0.0,2
JVASP-15939,0.0,0.0,4
JVASP-7988,3.169,3.169,2
