jid,bulk_modulus_kv,target,num_atoms
JVASP-18463,21.93,21.93,3
JVASP-104757,36.9,36.9,7
JVASP-2379,102.93,102.93,5
JVASP-18760,154.17,154.17,6
JVASP-14762,41.03,41.03,6
JVASP-15173,129.36,129.36,6
JVASP-11984,339.58,339.58,8
JVASP-60,43.44,43.44,6
JVASP-4005,36.0,36.0,5
JVASP-106483,89.57,89.57,4
JVASP-44480,65.4,65.4,8
JVASP-16034,65.01,65.01,5
JVASP-2100,39.31,39.31,6
JVASP-1669,49.29,49.29,4
JVASP-102632,93.0,93.0,5
JVASP-15772,0.06,0.06,8
JVASP-14691,75.76,75.76,6
JVASP-2826,37.81,37.81,6
JVASP-106800,38.23,38.23,9
JVASP-102586,56.83,56.83,4
JVASP-106749,50.34,50.34,2
JVASP-104927,41.52,41.52,5
JVASP-4149,19.54,19.54,7
JVASP-15587,57.61,57.61,5
JVASP-106484,48.5,48.5,4
JVASP-19851,181.1,181.1,2
JVASP-52281,162.66,162.66,8
JVASP-12942,68.14,68.14,12
JVASP-2601,103.61,103.61,5
JVASP-50883,104.3,104.3,16
JVASP-21242,90.89,90.89,20
JVASP-15473,117.49,117.49,5
JVASP-104705,52.84,52.84,4
JVASP-15420,101.29,101.29,5
JVASP-14911,46.49,46.49,6
JVASP-14286,187.31,187.31,6
JVASP-107516,66.7,66.7,3
JVASP-195,59.67,59.67,4
JVASP-4008,19.34,19.34,7
JVASP-1672,49.39,49.39,4
JVASP-28418,48.08,48.08,6
JVASP-15071,89.27,89.27,2
JVASP-22531,62.79,62.79,10
JVASP-106521,45.8,45.8,4
JVASP-28393,16.93,16.93,2
JVASP-43161,121.72,121.72,5
JVASP-50835,63.12,63.12,12
JVASP-22690,47.0,47.0,9
JVASP-12985,165.13,165.13,16
JVASP-1450,46.62,46.62,4
JVASP-107250,89.9,89.9,3
JVASP-51118,83.87,83.87,4
JVASP-18806,75.53,75.53,9
JVASP-42894,161.63,161.63,4
JVASP-105102,72.02,72.02,6
JVASP-2829,99.11,99.11,8
JVASP-1251,57.67,57.67,2
JVASP-19900,135.13,135.13,2
JVASP-102480,65.58,65.58,4
JVASP-15376,118.96,118.96,7
JVASP-1489,113.42,113.42,4
JVASP-15808,40.28,40.28,5
JVASP-5296,53.42,53.42,6
JVASP-18948,153.6,153.6,4
JVASP-51236,50.07,50.07,3
JVASP-15588,88.09,88.09,5
JVASP-15072,80.47,80.47,2
JVASP-16111,106.7,106.7,6
JVASP-15725,35.3,35.3,6
JVASP-106486,167.71,167.71,4
JVASP-56747,38.46,38.46,5
JVASP-11985,262.47,262.47,4
JVASP-104976,134.59,134.59,2
JVASP-2050,86.01,86.01,3
JVASP-14913,136.17,136.17,4
JVASP-15333,123.47,123.47,5
JVASP-15630,76.47,76.47,6
JVASP-102481,-20.28,-20.28,4
JVASP-29311,44.92,44.92,28
JVASP-1675,50.67,50.67,4
JVASP-1567,93.93,93.93,4
JVASP-15096,133.77,133.77,6
JVASP-18678,124.08,124.08,3
JVASP-22572,25.53,25.53,12
JVASP-18943,60.77,60.77,2
JVASP-2607,36.6,36.6,8
JVASP-21560,68.31,68.31,12
JVASP-105311,126.37,126.37,5
JVASP-107696,240.96,240.96,4
JVASP-14738,205.1,205.1,4
JVASP-19901,114.17,114.17,2
JVASP-104761,203.49,203.49,4
JVASP-15294,103.31,103.31,5
JVASP-105103,83.53,83.53,2
JVASP-15978,68.24,68.24,5
JVASP-51204,122.7,122.7,3
JVASP-15773,74.84,74.84,6
JVASP-19852,270.17,270.17,6
JVASP-18854,108.13,108.13,5
JVASP-15174,134.9,134.9,5
JVASP-105372,95.29,95.29,4
JVASP-16917,79.38,79.38,8
JVASP-19083,122.31,122.31,28
JVASP-4152,138.7,138.7,6
JVASP-107083,83.33,83.33,6
JVASP-18643,29.83,29.83,4
JVASP-107466,30.81,30.81,4
JVASP-15421,108.31,108.31,6
JVASP-106867,182.29,182.29,6
JVASP-18761,234.78,234.78,5
JVASP-28457,21.64,21.64,9
JVASP-1573,78.34,78.34,4
JVASP-104870,53.37,53.37,4
JVASP-1254,142.86,142.86,4
JVASP-14692,99.46,99.46,8
JVASP-15691,40.07,40.07,2
JVASP-15523,114.87,114.87,8
JVASP-15632,133.23,133.23,5
JVASP-18855,73.8,73.8,4
JVASP-15123,121.77,121.77,5
JVASP-18808,86.71,86.71,6
JVASP-15475,128.42,128.42,5
JVASP-104829,46.23,46.23,9
JVASP-15589,146.51,146.51,5
JVASP-18763,46.09,46.09,4
JVASP-13418,14.79,14.79,20
JVASP-106932,62.73,62.73,4
JVASP-16918,79.38,79.38,5
JVASP-18883,115.7,115.7,3
JVASP-2610,24.07,24.07,8
JVASP-15295,122.61,122.61,5
JVASP-19902,72.37,72.37,4
JVASP-18679,109.33,109.33,4
JVASP-106525,128.91,128.91,4
JVASP-1678,158.03,158.03,4
JVASP-104658,88.32,88.32,3
JVASP-2502,36.46,36.46,8
JVASP-2077,50.46,50.46,4
JVASP-16036,207.16,207.16,6
JVASP-106629,91.59,91.59,4
JVASP-1576,82.24,82.24,4
JVASP-15378,131.78,131.78,5
JVASP-13067,26.93,26.93,10
JVASP-102483,49.31,49.31,4
JVASP-105316,199.98,199.98,5
JVASP-107648,111.0,111.0,4
JVASP-4020,34.58,34.58,6
JVASP-15590,125.23,125.23,5
JVASP-2388,114.81,114.81,8
JVASP-18764,103.8,103.8,4
JVASP-104983,125.46,125.46,7
JVASP-107025,144.89,144.89,4
JVASP-15524,194.5,194.5,4
JVASP-104764,194.19,194.19,8
JVASP-104660,88.74,88.74,6
JVASP-2505,63.5,63.5,5
JVASP-2080,121.2,121.2,3
JVASP-19853,207.13,207.13,4
JVASP-14693,43.6,43.6,4
JVASP-13350,118.93,118.93,11
JVASP-104932,62.33,62.33,4
JVASP-105161,87.94,87.94,4
JVASP-16919,33.18,33.18,6
JVASP-15634,161.07,161.07,4
JVASP-13283,64.73,64.73,14
JVASP-28710,34.96,34.96,12
JVASP-15422,111.61,111.61,5
JVASP-105254,17.68,17.68,4
JVASP-2613,20.37,20.37,8
JVASP-107469,30.57,30.57,4
JVASP-15249,142.73,142.73,5
JVASP-2709,35.04,35.04,9
JVASP-51238,18.1,18.1,3
JVASP-18722,61.8,61.8,2
JVASP-106938,50.56,50.56,4
JVASP-2265,65.37,65.37,8
JVASP-18644,175.3,175.3,6
JVASP-18532,18.98,18.98,5
JVASP-19854,155.7,155.7,2
JVASP-18765,86.5,86.5,4
JVASP-104497,45.07,45.07,3
JVASP-1681,165.38,165.38,4
JVASP-107197,197.13,197.13,6
JVASP-48545,171.49,171.49,8
JVASP-3045,26.32,26.32,8
JVASP-1228,186.19,186.19,6
JVASP-107470,72.61,72.61,4
JVASP-104607,43.36,43.36,4
JVASP-11986,241.39,241.39,8
JVASP-1516,90.23,90.23,4
JVASP-2083,177.57,177.57,3
JVASP-22691,25.97,25.97,7
JVASP-4023,28.78,28.78,6
JVASP-104766,188.64,188.64,4
JVASP-15073,139.77,139.77,4
JVASP-15097,147.46,147.46,5
JVASP-104933,47.96,47.96,2
JVASP-15176,152.6,152.6,5
JVASP-19841,183.69,183.69,6
JVASP-5701,47.8,47.8,4
JVASP-15250,205.97,205.97,4
JVASP-107471,48.92,48.92,2
JVASP-15526,172.82,172.82,4
JVASP-107701,45.67,45.67,4
JVASP-15693,110.64,110.64,6
JVASP-16921,155.97,155.97,2
JVASP-15809,82.67,82.67,7
JVASP-2616,104.14,104.14,8
JVASP-11987,43.03,43.03,4
JVASP-104608,12.63,12.63,4
JVASP-15727,205.71,205.71,9
JVASP-14694,68.9,68.9,4
JVASP-2961,18.01,18.01,6
JVASP-13351,72.06,72.06,14
JVASP-15335,122.88,122.88,8
JVASP-15129,57.81,57.81,6
JVASP-1519,87.83,87.83,4
JVASP-18766,124.93,124.93,4
JVASP-57242,70.11,70.11,9
JVASP-4026,24.42,24.42,6
JVASP-15591,99.86,99.86,6
JVASP-48586,103.8,103.8,10
JVASP-18723,114.6,114.6,4
JVASP-101929,79.76,79.76,20
JVASP-18536,56.97,56.97,8
JVASP-12022,93.54,93.54,14
JVASP-15980,73.83,73.83,5
JVASP-18983,205.08,205.08,24
JVASP-51167,190.7,190.7,3
JVASP-15423,37.11,37.11,4
JVASP-284,102.8,102.8,6
JVASP-16038,118.19,118.19,5
JVASP-11989,0.41,0.41,6
JVASP-28511,31.47,31.47,9
JVASP-18572,107.69,107.69,8
JVASP-275,123.32,123.32,3
JVASP-16168,308.11,308.11,6
JVASP-18958,90.77,90.77,2
JVASP-2211,38.08,38.08,7
JVASP-12913,18.38,18.38,18
JVASP-19084,100.53,100.53,20
JVASP-14695,62.28,62.28,3
JVASP-16922,198.33,198.33,5
JVASP-18645,24.97,24.97,4
JVASP-50214,89.3,89.3,5
JVASP-2835,55.86,55.86,5
JVASP-1684,166.43,166.43,3
JVASP-105387,67.01,67.01,4
JVASP-1256,75.3,75.3,3
JVASP-1426,92.73,92.73,3
JVASP-13069,24.53,24.53,14
JVASP-54719,19.7,19.7,9
JVASP-15694,40.34,40.34,4
JVASP-14696,30.87,30.87,1
JVASP-18767,82.53,82.53,4
JVASP-15336,92.5,92.5,8
JVASP-12069,47.86,47.86,5
JVASP-18858,42.72,42.72,4
JVASP-19051,89.04,89.04,22
JVASP-107362,188.32,188.32,4
JVASP-2268,97.93,97.93,6
JVASP-1435,61.73,61.73,3
JVASP-2130,74.27,74.27,6
JVASP-51023,32.54,32.54,16
JVASP-19917,257.07,257.07,8
JVASP-15124,79.65,79.65,5
JVASP-54767,43.32,43.32,18
JVASP-11991,202.1,202.1,4
JVASP-1522,144.11,144.11,4
JVASP-106583,59.13,59.13,4
JVASP-106811,72.58,72.58,4
JVASP-1606,44.17,44.17,4
JVASP-18607,139.97,139.97,3
JVASP-106714,48.17,48.17,6
JVASP-15728,45.49,45.49,7
JVASP-14739,175.16,175.16,8
JVASP-15592,144.67,144.67,5
JVASP-3054,23.67,23.67,6
JVASP-107201,118.63,118.63,4
JVASP-18646,35.2,35.2,4
JVASP-18768,119.3,119.3,4
JVASP-107261,161.77,161.77,5
JVASP-18537,51.01,51.01,4
JVASP-2121,150.48,150.48,6
JVASP-55641,33.7,33.7,20
JVASP-22608,58.06,58.06,8
JVASP-28573,0.26,0.26,9
JVASP-107533,50.96,50.96,8
JVASP-15379,66.52,66.52,9
JVASP-13354,58.86,58.86,14
JVASP-16169,82.23,82.23,5
JVASP-51123,88.6,88.6,3
JVASP-18859,73.8,73.8,4
JVASP-16923,60.31,60.31,6
JVASP-2394,51.9,51.9,5
JVASP-15729,287.9,287.9,5
JVASP-15177,160.84,160.84,6
JVASP-107262,136.27,136.27,2
JVASP-2838,36.07,36.07,5
JVASP-14698,72.23,72.23,6
JVASP-3057,20.06,20.06,6
JVASP-1525,83.18,83.18,4
JVASP-106946,95.61,95.61,4
JVASP-2967,137.02,137.02,6
JVASP-13071,39.87,39.87,16
JVASP-18683,90.4,90.4,4
JVASP-11992,201.1,201.1,4
JVASP-52282,39.32,39.32,8
JVASP-107263,31.47,31.47,5
JVASP-106494,163.43,163.43,4
JVASP-104770,45.41,45.41,6
JVASP-15110,133.01,133.01,5
JVASP-107036,90.3,90.3,3
JVASP-19919,299.34,299.34,3
JVASP-16924,190.37,190.37,5
JVASP-22693,263.41,263.41,4
JVASP-14159,141.74,141.74,8
JVASP-1492,100.6,100.6,3
JVASP-15380,172.26,172.26,5
JVASP-22532,14.26,14.26,12
JVASP-2724,66.42,66.42,8
JVASP-15298,112.29,112.29,5
JVASP-22522,215.73,215.73,2
JVASP-15252,153.2,153.2,5
JVASP-18647,25.1,25.1,3
JVASP-2841,34.43,34.43,5
JVASP-18860,85.33,85.33,4
JVASP-15425,176.69,176.69,5
JVASP-51207,118.67,118.67,4
JVASP-28396,97.42,97.42,8
JVASP-104940,171.68,171.68,10
JVASP-15125,48.09,48.09,5
JVASP-18984,235.37,235.37,24
JVASP-3060,19.63,19.63,7
JVASP-5074,58.11,58.11,12
JVASP-13355,49.04,49.04,14
JVASP-16925,180.63,180.63,5
JVASP-155,64.63,64.63,12
JVASP-16170,69.09,69.09,4
JVASP-50971,198.86,198.86,20
JVASP-57967,118.66,118.66,10
JVASP-107265,74.1,74.1,4
JVASP-51280,36.23,36.23,3
JVASP-2979,130.34,130.34,8
JVASP-7673,137.97,137.97,6
JVASP-107095,98.02,98.02,3
JVASP-104942,64.11,64.11,4
JVASP-15730,150.69,150.69,5
JVASP-107482,245.6,245.6,5
JVASP-18769,249.67,249.67,6
JVASP-2397,82.9,82.9,8
JVASP-11993,176.57,176.57,4
JVASP-15131,125.93,125.93,5
JVASP-16040,72.7,72.7,6
JVASP-13868,43.81,43.81,27
JVASP-2217,35.06,35.06,7
JVASP-14175,37.09,37.09,22
JVASP-2727,51.46,51.46,8
JVASP-16926,190.43,190.43,5
JVASP-107708,79.86,79.86,10
JVASP-15426,133.24,133.24,5
JVASP-51170,165.63,165.63,3
JVASP-107657,132.31,132.31,4
JVASP-19086,38.11,38.11,24
JVASP-1219,157.71,157.71,4
JVASP-15339,130.66,130.66,5
JVASP-19921,161.26,161.26,3
JVASP-107167,56.94,56.94,4
JVASP-106537,25.43,25.43,4
JVASP-3063,18.79,18.79,6
JVASP-1582,18.27,18.27,3
JVASP-1231,112.34,112.34,5
JVASP-15299,148.16,148.16,5
JVASP-12047,116.24,116.24,6
JVASP-14298,59.89,59.89,4
JVASP-107594,167.37,167.37,5
JVASP-1240,115.17,115.17,10
JVASP-2220,113.13,113.13,5
JVASP-15253,170.8,170.8,5
JVASP-49908,117.89,117.89,12
JVASP-7674,249.53,249.53,5
JVASP-107658,56.88,56.88,4
JVASP-2991,53.52,53.52,5
JVASP-51124,269.83,269.83,3
JVASP-18884,68.09,68.09,6
JVASP-15382,123.92,123.92,5
JVASP-107437,51.11,51.11,4
JVASP-21200,30.87,30.87,1
JVASP-11994,180.87,180.87,4
JVASP-2619,22.31,22.31,7
JVASP-1531,47.72,47.72,4
JVASP-2844,28.36,28.36,5
JVASP-107098,110.77,110.77,10
JVASP-107660,12.4,12.4,4
JVASP-18770,213.2,213.2,4
JVASP-16927,88.77,88.77,3
JVASP-7756,196.37,196.37,5
JVASP-18907,25.57,25.57,4
JVASP-16041,78.29,78.29,5
JVASP-13084,100.73,100.73,12
JVASP-12128,57.68,57.68,14
JVASP-15427,186.4,186.4,4
JVASP-13942,36.92,36.92,11
JVASP-2400,26.77,26.77,9
JVASP-13981,50.37,50.37,4
JVASP-48546,60.0,60.0,12
JVASP-49763,113.96,113.96,10
JVASP-7675,145.44,145.44,5
JVASP-2730,100.5,100.5,8
JVASP-54769,50.11,50.11,5
JVASP-22523,11.2,11.2,12
JVASP-29315,79.36,79.36,14
JVASP-4038,21.49,21.49,6
JVASP-13358,71.7,71.7,14
JVASP-2850,22.67,22.67,8
JVASP-1453,181.81,181.81,4
JVASP-12986,16.79,16.79,14
JVASP-11995,176.8,176.8,4
JVASP-7676,58.53,58.53,2
JVASP-5083,36.79,36.79,4
JVASP-58988,26.16,26.16,24
JVASP-19855,100.7,100.7,2
JVASP-16928,114.41,114.41,3
JVASP-2409,31.81,31.81,5
JVASP-28459,0.29,0.29,9
JVASP-50613,24.73,24.73,6
JVASP-15384,81.23,81.23,5
JVASP-107044,183.79,183.79,4
JVASP-1257,153.57,153.57,4
JVASP-22694,214.5,214.5,4
JVASP-15254,150.53,150.53,5
JVASP-14305,94.31,94.31,10
JVASP-7757,37.74,37.74,4
JVASP-51244,102.97,102.97,3
JVASP-105396,123.32,123.32,8
JVASP-2631,122.77,122.77,5
JVASP-22573,189.08,189.08,12
JVASP-18608,114.53,114.53,8
JVASP-3066,55.24,55.24,6
JVASP-2853,28.77,28.77,6
JVASP-7632,38.37,38.37,8
JVASP-13086,105.8,105.8,14
JVASP-16929,117.3,117.3,2
JVASP-18686,148.8,148.8,4
JVASP-22735,39.27,39.27,3
JVASP-2733,52.51,52.51,5
JVASP-48590,27.83,27.83,8
JVASP-107213,43.56,43.56,4
JVASP-107321,38.63,38.63,4
JVASP-1495,30.47,30.47,4
JVASP-16042,100.53,100.53,4
JVASP-28422,63.47,63.47,6
JVASP-7677,149.39,149.39,6
JVASP-15300,126.7,126.7,5
JVASP-15255,56.83,56.83,3
JVASP-1267,31.47,31.47,2
JVASP-107544,42.41,42.41,4
JVASP-16173,63.13,63.13,5
JVASP-15428,46.88,46.88,5
JVASP-2274,44.83,44.83,8
JVASP-18575,11.27,11.27,9
JVASP-60643,95.81,95.81,24
JVASP-18541,232.11,232.11,7
JVASP-51125,60.53,60.53,3
JVASP-18862,69.48,69.48,6
JVASP-15385,103.94,103.94,6
JVASP-15341,101.37,101.37,5
JVASP-7633,276.53,276.53,3
JVASP-2634,130.18,130.18,5
JVASP-7678,65.0,65.0,2
JVASP-254,56.93,56.93,2
JVASP-51171,163.03,163.03,3
JVASP-14306,58.63,58.63,6
JVASP-18687,142.57,142.57,4
JVASP-7717,187.83,187.83,2
JVASP-13982,53.12,53.12,4
JVASP-3069,57.14,57.14,5
JVASP-50884,120.11,120.11,10
JVASP-29317,48.13,48.13,10
JVASP-7758,9.74,9.74,8
JVASP-1498,100.86,100.86,4
JVASP-13916,27.97,27.97,8
JVASP-107047,169.24,169.24,6
JVASP-3081,25.66,25.66,8
JVASP-105340,67.3,67.3,5
JVASP-5299,31.81,31.81,24
JVASP-18542,81.57,81.57,5
JVASP-19087,47.14,47.14,24
JVASP-7634,24.02,24.02,6
JVASP-2277,37.2,37.2,7
JVASP-15429,141.74,141.74,8
JVASP-7885,197.8,197.8,5
JVASP-18863,104.77,104.77,3
JVASP-1585,79.92,79.92,4
JVASP-18771,153.77,153.77,8
JVASP-7842,185.41,185.41,3
JVASP-22736,35.53,35.53,3
JVASP-2053,80.11,80.11,4
JVASP-106770,79.29,79.29,4
JVASP-13004,49.4,49.4,12
JVASP-15126,148.1,148.1,5
JVASP-5710,22.19,22.19,3
JVASP-15256,190.93,190.93,4
JVASP-2520,53.21,53.21,5
JVASP-22629,128.76,128.76,6
JVASP-15732,22.13,22.13,8
JVASP-3084,25.67,25.67,8
JVASP-15301,139.17,139.17,5
JVASP-13359,40.2,40.2,11
JVASP-50067,96.76,96.76,20
JVASP-47455,211.2,211.2,6
JVASP-7759,123.43,123.43,5
JVASP-7802,16.88,16.88,6
JVASP-107548,55.61,55.61,3
JVASP-18543,84.2,84.2,5
JVASP-7886,193.47,193.47,5
JVASP-15179,125.19,125.19,5
JVASP-18688,179.37,179.37,4
JVASP-7843,280.73,280.73,2
JVASP-12914,128.07,128.07,18
JVASP-18725,114.91,114.91,9
JVASP-18864,153.87,153.87,3
JVASP-7635,111.76,111.76,6
JVASP-7949,117.8,117.8,8
JVASP-28712,34.98,34.98,12
JVASP-15387,144.27,144.27,5
JVASP-1687,63.6,63.6,3
JVASP-50615,19.77,19.77,9
JVASP-18609,122.62,122.62,5
JVASP-13093,98.19,98.19,13
JVASP-1261,53.47,53.47,4
JVASP-8463,119.67,119.67,2
JVASP-52234,69.99,69.99,4
JVASP-4231,43.58,43.58,8
JVASP-28423,28.26,28.26,6
JVASP-7844,198.63,198.63,2
JVASP-15733,259.67,259.67,3
JVASP-7887,165.31,165.31,2
JVASP-7679,28.01,28.01,6
JVASP-7760,140.18,140.18,5
JVASP-1588,77.3,77.3,4
JVASP-15342,23.24,23.24,6
JVASP-2856,24.98,24.98,7
JVASP-107219,13.53,13.53,4
JVASP-22610,35.87,35.87,8
JVASP-7991,175.43,175.43,2
JVASP-13286,119.9,119.9,11
JVASP-15430,137.87,137.87,5
JVASP-8464,45.33,45.33,5
JVASP-13782,41.9,41.9,4
JVASP-7845,46.54,46.54,3
JVASP-18865,143.87,143.87,3
JVASP-7761,58.13,58.13,2
JVASP-7719,100.32,100.32,4
JVASP-18690,135.21,135.21,5
JVASP-22630,19.58,19.58,3
JVASP-8615,206.2,206.2,5
JVASP-18772,0.0,0.0,5
JVASP-1690,50.54,50.54,4
JVASP-51210,109.0,109.0,4
JVASP-3078,46.66,46.66,8
JVASP-7762,36.67,36.67,2
JVASP-1591,97.63,97.63,3
JVASP-15257,129.49,129.49,5
JVASP-49764,75.47,75.47,4
JVASP-7888,90.37,90.37,5
JVASP-8576,18.88,18.88,9
JVASP-18610,96.37,96.37,4
JVASP-12183,19.92,19.92,3
JVASP-1270,20.73,20.73,3
JVASP-15112,41.57,41.57,5
JVASP-107220,136.5,136.5,5
JVASP-107050,54.12,54.12,4
JVASP-7680,33.0,33.0,4
JVASP-8430,206.73,206.73,6
JVASP-18866,137.13,137.13,3
JVASP-51369,158.39,158.39,8
JVASP-8578,28.4,28.4,2
JVASP-54770,113.44,113.44,8
JVASP-7636,126.27,126.27,4
JVASP-12916,18.7,18.7,12
JVASP-7952,72.96,72.96,4
JVASP-14265,342.68,342.68,2
JVASP-15388,135.96,135.96,5
JVASP-58905,14.79,14.79,20
JVASP-13849,91.88,91.88,4
JVASP-2859,18.71,18.71,7
JVASP-7764,182.09,182.09,5
JVASP-8525,45.4,45.4,6
JVASP-13094,99.88,99.88,11
JVASP-18611,76.8,76.8,3
JVASP-2056,88.82,88.82,4
JVASP-7803,31.66,31.66,6
JVASP-13945,34.04,34.04,22
JVASP-2415,57.78,57.78,8
JVASP-7638,44.56,44.56,4
JVASP-18773,212.99,212.99,3
JVASP-18885,77.82,77.82,6
JVASP-1594,107.11,107.11,4
JVASP-107051,51.19,51.19,4
JVASP-18867,143.17,143.17,3
JVASP-4870,62.72,62.72,5
JVASP-13012,70.96,70.96,14
JVASP-8579,10.77,10.77,6
JVASP-15258,190.1,190.1,5
JVASP-14308,38.89,38.89,8
JVASP-2862,27.32,27.32,6
JVASP-14266,51.76,51.76,4
JVASP-38281,70.77,70.77,5
JVASP-54722,112.47,112.47,16
JVASP-3087,63.6,63.6,5
JVASP-7765,151.78,151.78,5
JVASP-107556,32.61,32.61,2
JVASP-107723,102.33,102.33,4
JVASP-28841,5.06,5.06,12
JVASP-13360,91.73,91.73,14
JVASP-8580,21.47,21.47,2
JVASP-7804,27.31,27.31,3
JVASP-8013,106.37,106.37,6
JVASP-7889,94.12,94.12,9
JVASP-2280,26.76,26.76,8
JVASP-14075,2.89,2.89,12
JVASP-18868,164.37,164.37,3
JVASP-7639,15.33,15.33,4
JVASP-7681,166.76,166.76,6
JVASP-47646,33.23,33.23,12
JVASP-8528,283.8,283.8,5
JVASP-50976,131.26,131.26,8
JVASP-39185,179.49,179.49,4
JVASP-12881,12.26,12.26,18
JVASP-14309,63.86,63.86,4
JVASP-51448,40.13,40.13,5
JVASP-8616,50.91,50.91,7
JVASP-2739,32.1,32.1,9
JVASP-7805,45.17,45.17,2
JVASP-107052,28.3,28.3,4
JVASP-8800,28.1,28.1,6
JVASP-7766,150.43,150.43,5
JVASP-2865,61.53,61.53,7
JVASP-8581,29.23,29.23,4
JVASP-18577,101.59,101.59,9
JVASP-14267,28.63,28.63,4
JVASP-12129,22.6,22.6,6
JVASP-15130,209.88,209.88,6
JVASP-60657,16.83,16.83,12
JVASP-28896,2.91,2.91,12
JVASP-28842,6.48,6.48,12
JVASP-51127,83.07,83.07,3
JVASP-50070,107.41,107.41,4
JVASP-3090,114.49,114.49,8
JVASP-7682,42.61,42.61,5
JVASP-107328,51.82,51.82,4
JVASP-18650,28.19,28.19,8
JVASP-18869,155.7,155.7,3
JVASP-7640,29.69,29.69,3
JVASP-7806,30.84,30.84,1
JVASP-13017,19.71,19.71,12
JVASP-29325,29.02,29.02,4
JVASP-8582,49.7,49.7,4
JVASP-8014,39.21,39.21,3
JVASP-31799,9.67,9.67,7
JVASP-8529,127.71,127.71,5
JVASP-48548,65.69,65.69,9
JVASP-14311,125.23,125.23,5
JVASP-7767,157.32,157.32,5
JVASP-2868,25.38,25.38,6
JVASP-15343,162.57,162.57,9
JVASP-43920,96.23,96.23,7
JVASP-1273,36.33,36.33,4
JVASP-8801,193.63,193.63,6
JVASP-7846,27.14,27.14,8
JVASP-8583,46.07,46.07,2
JVASP-51211,165.47,165.47,3
JVASP-18612,56.53,56.53,4
JVASP-13361,76.88,76.88,14
JVASP-28843,6.63,6.63,12
JVASP-13095,87.4,87.4,18
JVASP-7807,165.6,165.6,3
JVASP-50117,36.75,36.75,10
JVASP-22576,34.69,34.69,8
JVASP-7683,117.71,117.71,6
JVASP-41608,279.4,279.4,4
JVASP-22611,51.93,51.93,12
JVASP-18692,71.03,71.03,4
JVASP-18886,58.72,58.72,6
JVASP-107331,39.04,39.04,4
JVASP-2871,88.1,88.1,5
JVASP-7768,159.56,159.56,5
JVASP-14312,62.1,62.1,5
JVASP-18728,260.77,260.77,4
JVASP-20239,181.27,181.27,2
JVASP-50620,77.0,77.0,4
JVASP-8681,153.94,153.94,8
JVASP-8015,251.37,251.37,4
JVASP-8802,12.16,12.16,6
JVASP-18651,160.82,160.82,4
JVASP-8136,82.12,82.12,7
JVASP-12882,16.44,16.44,14
JVASP-8005,195.3,195.3,8
JVASP-32398,11.31,11.31,12
JVASP-8095,93.98,93.98,7
JVASP-8759,40.97,40.97,8
JVASP-8030,80.34,80.34,9
JVASP-7684,118.26,118.26,6
JVASP-49909,89.2,89.2,12
JVASP-18613,99.93,99.93,4
JVASP-7849,73.03,73.03,8
JVASP-2649,46.79,46.79,8
JVASP-8584,19.2,19.2,8
JVASP-18815,43.6,43.6,3
JVASP-7769,162.5,162.5,5
JVASP-19094,21.98,21.98,24
JVASP-8179,17.64,17.64,4
JVASP-4044,28.54,28.54,8
JVASP-13751,70.4,70.4,5
JVASP-13018,100.52,100.52,11
JVASP-8052,44.34,44.34,7
JVASP-18693,109.67,109.67,4
JVASP-8803,30.53,30.53,8
JVASP-8586,24.27,24.27,2
JVASP-8651,15.29,15.29,7
JVASP-7720,43.2,43.2,9
JVASP-18652,59.5,59.5,3
JVASP-13096,67.24,67.24,12
JVASP-8028,125.41,125.41,8
JVASP-12090,39.0,39.0,14
JVASP-51456,184.33,184.33,4
JVASP-8137,66.79,66.79,9
JVASP-8180,174.33,174.33,2
JVASP-8618,181.87,181.87,5
JVASP-51128,161.5,161.5,4
JVASP-8273,89.84,89.84,5
JVASP-8468,69.59,69.59,8
JVASP-7770,166.61,166.61,5
JVASP-8053,201.1,201.1,5
JVASP-14269,58.67,58.67,4
JVASP-41131,195.1,195.1,4
JVASP-38321,50.08,50.08,5
JVASP-52863,24.57,24.57,8
JVASP-2652,34.67,34.67,9
JVASP-8222,93.82,93.82,6
JVASP-8682,93.9,93.9,3
JVASP-18653,27.9,27.9,2
JVASP-8181,25.77,25.77,4
JVASP-8760,23.92,23.92,5
JVASP-51213,70.83,70.83,3
JVASP-13364,40.82,40.82,16
JVASP-7851,191.7,191.7,5
JVASP-8804,51.61,51.61,6
JVASP-38639,179.6,179.6,4
JVASP-4047,44.33,44.33,6
JVASP-7772,115.77,115.77,2
JVASP-8274,105.34,105.34,5
JVASP-8587,37.78,37.78,8
JVASP-8054,96.17,96.17,3
JVASP-7957,177.07,177.07,4
JVASP-51254,16.47,16.47,4
JVASP-28512,25.24,25.24,9
JVASP-7641,25.2,25.2,8
JVASP-8182,83.27,83.27,4
JVASP-5302,109.61,109.61,8
JVASP-8619,180.83,180.83,5
JVASP-29547,18.61,18.61,19
JVASP-8588,22.3,22.3,2
JVASP-12130,22.6,22.6,8
JVASP-7808,39.14,39.14,8
JVASP-18816,45.46,45.46,6
JVASP-8138,143.79,143.79,4
JVASP-29367,22.2,22.2,4
JVASP-18654,62.14,62.14,3
JVASP-7773,171.68,171.68,5
JVASP-8805,57.44,57.44,4
JVASP-7721,40.9,40.9,9
JVASP-8183,68.84,68.84,4
JVASP-8470,21.43,21.43,5
JVASP-49767,239.62,239.62,4
