jid,ehull,target,num_atoms
JVASP-90515,0.0005,0.0005,8
JVASP-91730,0.0069,0.0069,8
JVASP-67071,0.4927,0.4927,3
JVASP-66750,0.5824,0.5824,3
JVASP-20063,0.144,0.144,2
JVASP-68737,0.7702,0.7702,3
JVASP-67712,0.8559,0.8559,3
JVASP-67831,0.6164,0.6164,3
JVASP-86651,0.0,0.0,14
JVASP-68495,0.3335,0.3335,3
JVASP-67289,0.2447,0.2447,4
JVASP-75536,0.2192,0.2192,4
JVASP-67140,0.422,0.422,3
JVASP-5278,0.0003,0.0003,12
JVASP-92181,0.1279,0.1279,8
JVASP-90571,0.0416,0.0416,8
JVASP-43982,0.0,0.0,18
JVASP-68924,0.2518,0.2518,4
JVASP-68194,0.4028,0.4028,4
JVASP-68556,0.6157,0.6157,4
JVASP-90843,0.0554,0.0554,8
JVASP-15225,0.0,0.0,3
JVASP-73096,0.787,0.787,3
JVASP-68611,0.5516,0.5516,4
JVASP-90218,1.3812,1.3812,9
JVASP-85696,0.0753,0.0753,10
JVASP-85345,0.0,0.0,5
JVASP-73898,0.2068,0.2068,4
JVASP-67925,0.3912,0.3912,4
JVASP-67870,0.1771,0.1771,4
JVASP-85506,0.0307,0.0307,18
JVASP-88455,0.0213,0.0213,30
JVASP-48018,0.045,0.045,18
JVASP-90098,0.0,0.0,9
JVASP-48427,0.1598,0.1598,16
JVASP-62683,0.0,0.0,24
JVASP-75457,0.3408,0.3408,3
JVASP-63373,0.0,0.0,9
JVASP-63518,0.0681,0.0681,32
JVASP-68383,0.0192,0.0192,5
JVASP-73621,0.5237,0.5237,4
JVASP-68246,0.3593,0.3593,4
JVASP-66828,0.5037,0.5037,3
JVASP-90159,1.4951,1.4951,9
JVASP-68863,0.5787,0.5787,4
JVASP-43294,0.0574,0.0574,28
JVASP-86186,0.0,0.0,11
JVASP-67555,0.4004,0.4004,4
JVASP-66925,0.3945,0.3945,3
JVASP-75458,0.5654,0.5654,4
JVASP-67384,0.1408,0.1408,3
JVASP-67987,0.1257,0.1257,4
JVASP-63030,0.6357,0.6357,20
JVASP-73098,0.8632,0.8632,4
JVASP-74065,0.8258,0.8258,4
JVASP-67468,0.1906,0.1906,3
JVASP-92234,0.0,0.0,8
JVASP-85964,0.1238,0.1238,10
JVASP-67226,0.4788,0.4788,4
JVASP-86948,0.1272,0.1272,18
JVASP-88284,0.0,0.0,28
JVASP-86767,0.4033,0.4033,12
JVASP-75570,0.2273,0.2273,3
JVASP-66993,0.1835,0.1835,3
JVASP-68195,0.4037,0.4037,4
JVASP-67143,0.9271,0.9271,3
JVASP-91880,0.1992,0.1992,8
JVASP-67672,0.1863,0.1863,3
JVASP-91825,0.7385,0.7385,8
JVASP-43807,0.0881,0.0881,14
JVASP-90296,0.0,0.0,9
JVASP-67591,0.754,0.754,3
JVASP-68051,0.1867,0.1867,4
JVASP-67713,0.6108,0.6108,4
JVASP-85634,0.0125,0.0125,17
JVASP-90033,1.4611,1.4611,9
JVASP-68666,0.476,0.476,4
JVASP-62858,0.8278,0.8278,14
JVASP-90749,1.5942,1.5942,8
JVASP-75459,0.6035,0.6035,4
JVASP-67876,0.7963,0.7963,4
JVASP-75496,0.5439,0.5439,4
JVASP-73123,0.3318,0.3318,4
JVASP-68432,0.2964,0.2964,4
JVASP-50895,0.6473,0.6473,5
JVASP-67756,0.4751,0.4751,4
JVASP-67832,0.0721,0.0721,4
JVASP-89624,0.0,0.0,20
JVASP-90422,0.0,0.0,8
JVASP-42628,0.0067,0.0067,17
JVASP-2193,0.0049,0.0049,6
JVASP-62575,0.0,0.0,6
JVASP-68317,0.1919,0.1919,4
JVASP-67074,0.2346,0.2346,3
JVASP-73899,0.4511,0.4511,4
JVASP-3681,0.0143,0.0143,7
JVASP-67469,0.4344,0.4344,3
JVASP-62691,0.0296,0.0296,4
JVASP-68738,0.5026,0.5026,4
JVASP-67229,0.4801,0.4801,3
JVASP-85834,0.0007,0.0007,6
JVASP-66996,0.2611,0.2611,3
JVASP-75537,0.6541,0.6541,4
JVASP-63031,0.0002,0.0002,5
JVASP-74004,0.1683,0.1683,4
JVASP-74067,0.2491,0.2491,4
JVASP-91928,0.0,0.0,8
JVASP-85419,0.0,0.0,6
JVASP-63281,0.0145,0.0145,20
JVASP-91688,0.0215,0.0215,8
JVASP-14881,0.0408,0.0408,2
JVASP-91642,0.3269,0.3269,8
JVASP-43570,0.0615,0.0615,13
JVASP-63374,0.0,0.0,20
JVASP-68385,0.3246,0.3246,3
JVASP-90519,0.0,0.0,9
JVASP-85758,0.044,0.044,17
JVASP-45802,0.1478,0.1478,24
JVASP-43437,0.062,0.062,20
JVASP-68675,0.4163,0.4163,3
JVASP-42267,0.1523,0.1523,14
JVASP-67556,1.1802,1.1802,4
JVASP-86542,0.0944,0.0944,14
JVASP-1726,0.0,0.0,4
JVASP-3579,0.0001,0.0001,6
JVASP-90675,0.0,0.0,8
JVASP-91779,0.0064,0.0064,8
JVASP-68435,0.251,0.251,4
JVASP-68318,1.132,1.132,3
JVASP-68497,0.6877,0.6877,3
JVASP-67292,0.2915,0.2915,4
JVASP-66751,0.358,0.358,4
JVASP-68134,0.242,0.242,4
JVASP-67629,0.4747,0.4747,3
JVASP-75649,0.6031,0.6031,3
JVASP-67757,0.172,0.172,4
JVASP-85907,0.0252,0.0252,12
JVASP-62866,0.0315,0.0315,12
JVASP-86336,0.0,0.0,12
JVASP-86710,0.0274,0.0274,6
JVASP-67715,0.2853,0.2853,4
JVASP-73903,0.0991,0.0991,4
JVASP-67793,1.3259,1.3259,4
JVASP-68926,0.027,0.027,3
JVASP-68795,1.3643,1.3643,5
JVASP-62692,0.0015,0.0015,6
JVASP-68247,0.3512,0.3512,4
JVASP-66930,1.0698,1.0698,3
JVASP-90891,0.0638,0.0638,8
JVASP-48713,0.0858,0.0858,20
JVASP-87990,0.0,0.0,30
JVASP-91592,0.1664,0.1664,8
JVASP-15351,0.0,0.0,8
JVASP-68740,0.4073,0.4073,3
JVASP-19859,0.1006,0.1006,4
JVASP-18404,0.2059,0.2059,8
JVASP-42670,0.0991,0.0991,12
JVASP-73628,0.4551,0.4551,4
JVASP-67390,0.2037,0.2037,3
JVASP-15646,0.0,0.0,6
JVASP-67927,0.2328,0.2328,4
JVASP-90102,0.3067,0.3067,9
JVASP-48903,0.158,0.158,17
JVASP-75460,1.8337,1.8337,3
JVASP-66836,0.838,0.838,3
JVASP-49847,0.0336,0.0336,20
JVASP-88985,0.0011,0.0011,24
JVASP-74008,0.4247,0.4247,4
JVASP-90572,0.0135,0.0135,8
JVASP-75606,0.7257,0.7257,4
JVASP-67077,0.2303,0.2303,3
JVASP-86311,0.0,0.0,12
JVASP-68614,1.0452,1.0452,4
JVASP-68867,0.8211,0.8211,5
JVASP-68558,0.7884,0.7884,4
JVASP-67758,0.1009,0.1009,4
JVASP-67988,0.2677,0.2677,4
JVASP-91551,0.0294,0.0294,8
JVASP-75571,0.8928,0.8928,4
JVASP-88682,0.0,0.0,36
JVASP-18837,0.0571,0.0571,4
JVASP-68320,0.3844,0.3844,4
JVASP-66997,0.2429,0.2429,4
JVASP-68053,0.2816,0.2816,4
JVASP-88458,0.3445,0.3445,14
JVASP-62578,0.0,0.0,18
JVASP-63282,0.0049,0.0049,14
JVASP-75497,0.9953,0.9953,4
JVASP-18874,0.2163,0.2163,8
JVASP-68135,0.2176,0.2176,3
JVASP-67295,0.3425,0.3425,4
JVASP-75461,0.5427,0.5427,4
JVASP-75538,0.3389,0.3389,3
JVASP-67236,0.177,0.177,4
JVASP-66931,0.2357,0.2357,3
JVASP-90303,0.0415,0.0415,9
JVASP-13824,0.0,0.0,8
JVASP-86654,0.0011,0.0011,18
JVASP-90800,0.0,0.0,8
JVASP-67929,0.3256,0.3256,4
JVASP-68196,0.565,0.565,4
JVASP-68386,0.4942,0.4942,4
JVASP-68796,0.3088,0.3088,3
JVASP-90844,0.0248,0.0248,8
JVASP-67719,1.2285,1.2285,4
JVASP-67833,0.3944,0.3944,4
JVASP-68868,0.3818,0.3818,4
JVASP-75572,0.4081,0.4081,4
JVASP-67144,0.4147,0.4147,3
JVASP-67794,0.4579,0.4579,6
JVASP-67673,0.4029,0.4029,4
JVASP-87881,0.0,0.0,32
JVASP-67079,0.582,0.582,3
JVASP-75607,1.8505,1.8505,4
JVASP-86768,0.0294,0.0294,8
JVASP-74069,0.3097,0.3097,4
JVASP-68615,0.6157,0.6157,3
JVASP-43660,0.01,0.01,28
JVASP-68561,0.4651,0.4651,3
JVASP-73139,0.2585,0.2585,4
JVASP-91881,0.1211,0.1211,8
JVASP-90750,0.038,0.038,8
JVASP-75499,1.1689,1.1689,3
JVASP-68928,0.2056,0.2056,4
JVASP-75690,0.967,0.967,4
JVASP-19832,0.1243,0.1243,4
JVASP-67237,0.5191,0.5191,4
JVASP-87084,0.0161,0.0161,6
JVASP-86487,0.0,0.0,5
JVASP-90423,2.229,2.229,9
JVASP-89946,0.0,0.0,9
JVASP-86420,0.0,0.0,10
JVASP-90615,0.1808,0.1808,8
JVASP-52579,0.0982,0.0982,25
JVASP-53591,0.3157,0.3157,4
JVASP-86082,0.0,0.0,12
JVASP-68323,0.4559,0.4559,4
JVASP-14116,0.0,0.0,16
JVASP-42760,0.0,0.0,24
JVASP-66998,0.5364,0.5364,3
JVASP-67557,0.5831,0.5831,3
JVASP-42344,0.0,0.0,24
JVASP-22711,0.0,0.0,8
JVASP-66754,0.5678,0.5678,4
JVASP-12151,0.0899,0.0899,5
JVASP-88787,0.0,0.0,8
JVASP-91828,0.1021,0.1021,8
JVASP-86137,0.4344,0.4344,16
JVASP-87138,0.0,0.0,9
JVASP-62694,0.0043,0.0043,24
JVASP-18938,0.0,0.0,3
JVASP-75573,0.876,0.876,6
JVASP-75650,0.5801,0.5801,4
JVASP-68676,0.6087,0.6087,4
JVASP-67630,0.1882,0.1882,3
JVASP-67991,0.4519,0.4519,4
JVASP-67145,0.2662,0.2662,3
JVASP-75464,0.4168,0.4168,4
JVASP-73144,0.0711,0.0711,4
JVASP-67299,0.4877,0.4877,3
JVASP-68800,0.2285,0.2285,4
JVASP-75500,1.1979,1.1979,3
JVASP-68742,0.8797,0.8797,4
JVASP-68436,0.467,0.467,4
JVASP-88299,0.0962,0.0962,24
JVASP-50348,0.0272,0.0272,4
JVASP-91731,0.0,0.0,8
JVASP-14855,0.0108,0.0108,4
JVASP-66932,0.2009,0.2009,4
JVASP-91780,0.0001,0.0001,8
JVASP-73908,0.3627,0.3627,4
JVASP-14707,0.0,0.0,6
JVASP-67393,0.496,0.496,3
JVASP-75691,0.6178,0.6178,4
JVASP-68498,1.1213,1.1213,3
JVASP-73645,0.6974,0.6974,4
JVASP-74010,0.422,0.422,4
JVASP-63283,0.0,0.0,11
JVASP-92182,0.0668,0.0668,8
JVASP-86887,0.0,0.0,7
JVASP-68929,0.3589,0.3589,3
JVASP-66756,0.3755,0.3755,4
JVASP-67473,0.6668,0.6668,3
JVASP-67877,0.1476,0.1476,4
JVASP-85968,0.0,0.0,18
JVASP-1417,0.0183,0.0183,3
JVASP-43300,0.0363,0.0363,14
JVASP-87022,0.0,0.0,8
JVASP-68054,1.2271,1.2271,4
JVASP-75651,0.5688,0.5688,4
JVASP-62875,0.0,0.0,19
JVASP-89762,0.0034,0.0034,40
JVASP-86259,0.0015,0.0015,16
JVASP-87992,0.0006,0.0006,12
JVASP-85635,0.0125,0.0125,16
JVASP-89184,0.0001,0.0001,8
JVASP-91690,0.0755,0.0755,8
JVASP-73206,1.2532,1.2532,4
JVASP-66844,0.1405,0.1405,3
JVASP-14559,0.1923,0.1923,3
JVASP-75501,0.2807,0.2807,4
JVASP-68250,0.4566,0.4566,4
JVASP-75574,0.5531,0.5531,4
JVASP-67593,0.3505,0.3505,3
JVASP-68198,0.5745,0.5745,4
JVASP-68136,0.8751,0.8751,4
JVASP-1276,0.0,0.0,2
JVASP-90520,0.0343,0.0343,9
JVASP-88076,0.0,0.0,20
JVASP-67930,0.3511,0.3511,4
JVASP-19925,0.0,0.0,4
JVASP-3684,0.0,0.0,9
JVASP-90678,0.1461,0.1461,8
JVASP-86338,0.0,0.0,8
JVASP-62697,0.0002,0.0002,5
JVASP-73691,0.4308,0.4308,4
JVASP-48967,0.1578,0.1578,8
JVASP-67300,0.4733,0.4733,3
JVASP-68440,0.3902,0.3902,3
JVASP-75539,0.5105,0.5105,4
JVASP-1969,0.0,0.0,4
JVASP-68802,1.0288,1.0288,3
JVASP-68679,0.2748,0.2748,4
JVASP-67004,0.4278,0.4278,4
JVASP-66935,0.6681,0.6681,4
JVASP-48021,0.0,0.0,18
JVASP-90220,0.3897,0.3897,9
JVASP-86187,0.0,0.0,8
JVASP-573,0.011,0.011,3
JVASP-63284,0.0001,0.0001,6
JVASP-90160,0.0,0.0,9
JVASP-91980,0.1079,0.1079,8
JVASP-75608,0.4789,0.4789,3
JVASP-52346,0.0731,0.0731,18
JVASP-86818,0.0176,0.0176,6
JVASP-73209,0.2795,0.2795,4
JVASP-85507,0.0386,0.0386,18
JVASP-75652,0.4729,0.4729,3
JVASP-85697,0.0986,0.0986,17
JVASP-43984,0.053,0.053,16
JVASP-53291,0.4115,0.4115,8
JVASP-86312,0.0,0.0,6
JVASP-68616,0.5604,0.5604,4
JVASP-67720,0.51,0.51,3
JVASP-85420,0.0,0.0,10
JVASP-68324,0.5234,0.5234,4
JVASP-75575,0.8598,0.8598,3
JVASP-12125,0.0728,0.0728,12
JVASP-68387,0.2974,0.2974,4
JVASP-68869,0.3457,0.3457,4
JVASP-68930,0.5794,0.5794,3
JVASP-90034,0.2772,0.2772,9
JVASP-67082,0.1298,0.1298,3
JVASP-92236,0.0,0.0,8
JVASP-67759,0.4452,0.4452,3
JVASP-68503,0.0093,0.0093,4
JVASP-86544,0.0647,0.0647,19
JVASP-91643,0.044,0.044,8
JVASP-90424,0.5115,0.5115,8
JVASP-67795,0.4361,0.4361,4
JVASP-74072,0.3546,0.3546,4
JVASP-603,0.0958,0.0958,3
JVASP-85763,2.8374,2.8374,10
JVASP-75465,0.8857,0.8857,3
JVASP-75540,0.5467,0.5467,4
JVASP-75502,0.8252,0.8252,4
JVASP-75692,1.0937,1.0937,3
JVASP-86949,0.0043,0.0043,7
JVASP-67594,0.0066,0.0066,4
JVASP-67238,0.257,0.257,3
JVASP-48428,0.0191,0.0191,18
JVASP-67005,0.4613,0.4613,4
JVASP-68443,0.3163,0.3163,4
JVASP-15816,0.0,0.0,3
JVASP-75609,0.5905,0.5905,3
JVASP-73220,0.3872,0.3872,4
JVASP-91929,0.0089,0.0089,8
JVASP-43576,0.0168,0.0168,13
JVASP-90573,0.0261,0.0261,8
JVASP-68804,0.8373,0.8373,4
JVASP-75577,0.4856,0.4856,4
JVASP-67834,0.6214,0.6214,3
JVASP-67677,0.3502,0.3502,6
JVASP-13887,0.9286,0.9286,10
JVASP-73920,0.783,0.783,4
JVASP-68681,0.7123,0.7123,4
JVASP-72493,0.3539,0.3539,3
JVASP-67993,0.9765,0.9765,4
JVASP-68563,0.7323,0.7323,4
JVASP-67394,0.5493,0.5493,3
JVASP-86138,0.0,0.0,6
JVASP-75693,0.9336,0.9336,3
JVASP-67242,0.3518,0.3518,4
JVASP-16050,0.2315,0.2315,8
JVASP-89004,0.0,0.0,30
JVASP-67631,0.3262,0.3262,3
JVASP-68444,0.5759,0.5759,4
JVASP-68389,0.4533,0.4533,4
JVASP-91882,0.0565,0.0565,8
JVASP-68506,1.0087,1.0087,4
JVASP-73235,0.7084,0.7084,3
JVASP-67476,0.9812,0.9812,3
JVASP-62704,0.0,0.0,19
JVASP-42629,0.0443,0.0443,15
JVASP-67595,0.7132,0.7132,6
JVASP-48906,0.024,0.024,27
JVASP-86488,0.0,0.0,6
JVASP-90751,0.0,0.0,8
JVASP-85835,0.0015,0.0015,12
JVASP-74012,0.2588,0.2588,4
JVASP-92183,0.266,0.266,8
JVASP-91593,0.004,0.004,8
JVASP-85348,0.0,0.0,12
JVASP-85908,0.0033,0.0033,6
JVASP-73699,0.499,0.499,3
JVASP-68251,0.6917,0.6917,4
JVASP-86655,0.0,0.0,12
JVASP-15392,0.0,0.0,6
JVASP-86083,0.0,0.0,6
JVASP-66757,0.3158,0.3158,3
JVASP-68199,0.5848,0.5848,4
JVASP-15984,0.0,0.0,5
JVASP-2196,0.0,0.0,5
JVASP-15700,0.0,0.0,5
JVASP-66936,0.5366,0.5366,3
JVASP-67879,0.3304,0.3304,4
JVASP-67396,0.2601,0.2601,3
JVASP-90801,0.0,0.0,8
JVASP-86421,0.0,0.0,15
JVASP-68744,0.373,0.373,4
JVASP-49848,0.077,0.077,4
JVASP-67931,0.1499,0.1499,4
JVASP-63377,0.5162,0.5162,8
JVASP-68871,0.4342,0.4342,4
JVASP-90103,0.0,0.0,9
JVASP-67148,0.6398,0.6398,3
JVASP-73251,0.6698,0.6698,4
JVASP-68390,0.8134,0.8134,4
JVASP-43808,0.1214,0.1214,14
JVASP-67679,0.6001,0.6001,4
JVASP-87882,0.0058,0.0058,18
JVASP-42268,0.0987,0.0987,28
JVASP-68617,0.0,0.0,5
JVASP-86769,0.0,0.0,9
JVASP-75466,1.5585,1.5585,3
JVASP-74019,0.5867,0.5867,4
JVASP-68139,0.4989,0.4989,4
JVASP-42671,0.0997,0.0997,12
JVASP-42351,0.0394,0.0394,18
JVASP-75503,1.716,1.716,3
JVASP-75653,0.6543,0.6543,4
JVASP-67083,0.2573,0.2573,4
JVASP-73703,0.0984,0.0984,4
JVASP-67301,0.8092,0.8092,4
JVASP-86711,0.2127,0.2127,12
JVASP-91552,0.0,0.0,8
JVASP-85423,0.0,0.0,18
JVASP-66845,0.3426,0.3426,4
JVASP-75541,0.4934,0.4934,4
JVASP-90893,0.2057,0.2057,8
JVASP-75611,0.5931,0.5931,4
JVASP-89947,0.0,0.0,9
JVASP-67881,0.2979,0.2979,4
JVASP-67009,0.4774,0.4774,3
JVASP-67796,0.5901,0.5901,3
JVASP-67835,0.5422,0.5422,4
JVASP-67558,0.4643,0.4643,4
JVASP-68255,0.4377,0.4377,4
JVASP-62882,0.0,0.0,28
JVASP-68201,0.1375,0.1375,3
JVASP-91732,0.0,0.0,8
JVASP-86819,0.0512,0.0512,8
JVASP-42763,0.0236,0.0236,16
JVASP-62711,0.0456,0.0456,7
JVASP-68325,0.5662,0.5662,4
JVASP-88461,0.2039,0.2039,9
JVASP-88303,0.0,0.0,32
JVASP-68745,0.5305,0.5305,4
JVASP-63383,0.0131,0.0131,3
JVASP-19926,0.044,0.044,3
JVASP-43323,0.0434,0.0434,6
JVASP-75694,0.6275,0.6275,3
JVASP-87088,0.0829,0.0829,8
JVASP-91781,0.0,0.0,8
JVASP-66758,0.2185,0.2185,4
JVASP-89202,0.0143,0.0143,24
JVASP-67760,0.5195,0.5195,4
JVASP-73709,0.2405,0.2405,4
JVASP-75504,0.8164,0.8164,3
JVASP-75579,1.534,1.534,3
JVASP-68058,0.2213,0.2213,4
JVASP-67680,0.5871,0.5871,6
JVASP-67302,1.132,1.132,4
JVASP-67721,0.5432,0.5432,3
JVASP-75542,0.5765,0.5765,4
JVASP-90425,0.0,0.0,8
JVASP-91981,0.1775,0.1775,8
JVASP-3135,0.0,0.0,6
JVASP-91644,0.0,0.0,8
JVASP-1387,0.0195,0.0195,3
JVASP-68143,0.4662,0.4662,4
JVASP-75729,0.9983,0.9983,4
JVASP-90221,0.0,0.0,9
JVASP-68807,0.8821,0.8821,4
JVASP-3582,0.0,0.0,9
JVASP-87141,0.0,0.0,28
JVASP-85764,0.2759,0.2759,13
JVASP-90322,0.0,0.0,9
JVASP-68391,0.2148,0.2148,4
JVASP-90035,0.1817,0.1817,9
JVASP-50349,0.0494,0.0494,13
JVASP-66846,0.2925,0.2925,3
JVASP-74073,0.152,0.152,4
JVASP-87993,0.0,0.0,38
JVASP-91830,0.3882,0.3882,8
JVASP-86889,0.0,0.0,10
JVASP-73257,0.202,0.202,4
JVASP-75695,0.8638,0.8638,3
JVASP-73922,0.0696,0.0696,4
JVASP-72530,0.1863,0.1863,4
JVASP-86139,0.0002,0.0002,10
JVASP-67559,0.6897,0.6897,4
JVASP-68510,0.2417,0.2417,5
JVASP-12171,0.0887,0.0887,18
JVASP-90616,0.0,0.0,8
JVASP-90845,0.1244,0.1244,8
JVASP-15005,0.0,0.0,6
JVASP-73710,0.3296,0.3296,4
JVASP-68202,0.802,0.802,4
JVASP-67996,0.5277,0.5277,4
JVASP-75507,0.5162,0.5162,4
JVASP-67477,0.8654,0.8654,4
JVASP-91692,0.0077,0.0077,8
JVASP-74074,0.5287,0.5287,4
JVASP-75696,1.0385,1.0385,3
JVASP-67244,0.4955,0.4955,3
JVASP-89763,0.0,0.0,44
JVASP-68875,0.339,0.339,3
JVASP-90574,0.0779,0.0779,8
JVASP-88683,0.0049,0.0049,36
JVASP-67085,0.5374,0.5374,4
JVASP-75468,0.681,0.681,4
JVASP-72531,0.8207,0.8207,3
JVASP-63388,0.0047,0.0047,9
JVASP-86260,0.1157,0.1157,18
JVASP-67632,0.155,0.155,4
JVASP-15740,0.0,0.0,6
JVASP-68446,0.326,0.326,4
JVASP-62718,0.1625,0.1625,10
JVASP-88078,0.0583,0.0583,48
JVASP-87024,0.0,0.0,12
JVASP-68682,0.1602,0.1602,5
JVASP-73720,0.2088,0.2088,4
JVASP-75508,0.5381,0.5381,4
JVASP-66937,0.1266,0.1266,4
JVASP-67935,1.3804,1.3804,4
JVASP-68746,0.1127,0.1127,4
JVASP-88788,0.0,0.0,8
JVASP-75612,1.1261,1.1261,3
JVASP-75654,0.5074,0.5074,4
JVASP-68565,0.8101,0.8101,4
JVASP-47535,0.0168,0.0168,12
JVASP-67596,0.5121,0.5121,3
JVASP-48971,0.0,0.0,10
JVASP-68059,0.2398,0.2398,4
JVASP-72562,0.6681,0.6681,4
JVASP-68392,0.6739,0.6739,3
JVASP-85836,0.0,0.0,2
JVASP-92184,0.0518,0.0518,8
JVASP-68145,0.213,0.213,4
JVASP-67245,0.77,0.77,4
JVASP-74089,0.6205,0.6205,4
JVASP-67010,0.383,0.383,3
JVASP-86950,0.0088,0.0088,12
JVASP-12137,0.0308,0.0308,9
JVASP-86314,0.0433,0.0433,19
JVASP-48714,0.0463,0.0463,16
JVASP-85971,0.0,0.0,14
JVASP-68511,0.3479,0.3479,3
JVASP-63285,0.0135,0.0135,8
JVASP-68618,0.3521,0.3521,4
JVASP-90161,0.0,0.0,9
JVASP-75581,1.0233,1.0233,3
JVASP-15780,0.0,0.0,9
JVASP-67089,0.8824,0.8824,4
JVASP-75509,0.3464,0.3464,4
JVASP-75469,0.9482,0.9482,4
JVASP-67155,0.0863,0.0863,3
JVASP-74020,0.3319,0.3319,4
JVASP-67481,0.1563,0.1563,4
JVASP-67936,0.1773,0.1773,4
JVASP-85911,0.0,0.0,6
JVASP-89948,0.0,0.0,9
JVASP-87885,0.0,0.0,28
JVASP-85640,0.0,0.0,9
JVASP-91883,0.0671,0.0671,8
JVASP-66938,0.526,0.526,3
JVASP-90753,0.0,0.0,8
JVASP-67836,1.1753,1.1753,3
JVASP-75543,0.7477,0.7477,4
JVASP-75764,0.5022,0.5022,4
JVASP-67762,0.4733,0.4733,4
JVASP-90679,0.7386,0.7386,8
JVASP-90521,0.0791,0.0791,9
JVASP-86770,0.0299,0.0299,10
JVASP-86189,0.2792,0.2792,17
JVASP-86657,1.862,1.862,4
JVASP-67307,0.3252,0.3252,3
JVASP-67397,0.4106,0.4106,3
JVASP-89016,0.0013,0.0013,28
JVASP-91832,0.3293,0.3293,8
JVASP-90323,0.0,0.0,9
JVASP-75730,0.7492,0.7492,4
JVASP-18742,0.0,0.0,4
JVASP-67798,0.2235,0.2235,4
JVASP-73723,0.3068,0.3068,4
JVASP-67634,0.4146,0.4146,6
JVASP-90894,0.0,0.0,8
JVASP-67560,1.3448,1.3448,4
JVASP-86084,0.0,0.0,12
JVASP-16186,0.0,0.0,3
JVASP-19860,0.0,0.0,8
JVASP-86821,0.1336,0.1336,18
JVASP-86339,0.0145,0.0145,6
JVASP-3762,0.0,0.0,7
JVASP-91931,0.036,0.036,8
JVASP-22626,0.0,0.0,20
JVASP-68880,0.689,0.689,4
JVASP-67250,0.3465,0.3465,3
JVASP-48430,0.1611,0.1611,14
JVASP-75582,1.1501,1.1501,3
JVASP-66847,0.2086,0.2086,3
JVASP-87144,0.0,0.0,9
JVASP-88310,0.037,0.037,32
JVASP-85508,0.1308,0.1308,18
JVASP-85349,0.1575,0.1575,9
JVASP-87089,0.0,0.0,10
JVASP-75510,0.5137,0.5137,4
JVASP-89203,0.0,0.0,28
JVASP-5281,0.0012,0.0012,20
JVASP-68256,0.1664,0.1664,4
JVASP-92239,0.0636,0.0636,8
JVASP-68569,0.341,0.341,5
JVASP-67882,1.0834,1.0834,4
JVASP-67092,0.6559,0.6559,4
JVASP-68394,0.0586,0.0586,4
JVASP-72570,1.3692,1.3692,4
JVASP-68326,0.5075,0.5075,4
JVASP-68620,0.2126,0.2126,4
JVASP-595,0.0256,0.0256,3
JVASP-91645,0.0,0.0,8
JVASP-87994,0.0001,0.0001,18
JVASP-18913,0.1883,0.1883,4
JVASP-85698,0.0,0.0,16
JVASP-91594,0.0,0.0,8
JVASP-73925,0.0818,0.0818,4
JVASP-67489,0.4667,0.4667,4
JVASP-15985,0.0,0.0,8
JVASP-90223,0.0052,0.0052,9
JVASP-73731,0.5944,0.5944,4
JVASP-67722,0.1156,0.1156,6
JVASP-90105,0.0,0.0,9
JVASP-75731,0.8803,0.8803,4
JVASP-86489,0.0106,0.0106,5
JVASP-15079,0.0,0.0,6
JVASP-86712,0.0,0.0,12
JVASP-75699,0.5249,0.5249,4
JVASP-68512,0.0091,0.0091,4
JVASP-67837,0.4461,0.4461,4
JVASP-15532,0.0,0.0,5
JVASP-14882,0.013,0.013,2
JVASP-91982,0.0597,0.0597,8
JVASP-86140,0.0,0.0,10
JVASP-86545,0.0,0.0,16
JVASP-48198,0.0766,0.0766,20
JVASP-75511,0.5223,0.5223,4
JVASP-48244,0.0862,0.0862,28
JVASP-67597,0.5772,0.5772,3
JVASP-67799,0.2979,0.2979,4
JVASP-91782,0.0602,0.0602,8
JVASP-75655,0.6468,0.6468,4
JVASP-12152,0.0803,0.0803,11
JVASP-14660,0.0072,0.0072,6
JVASP-72659,0.4219,0.4219,3
JVASP-75802,0.315,0.315,3
JVASP-50922,0.0123,0.0123,4
JVASP-90036,0.0341,0.0341,9
JVASP-91693,0.0,0.0,8
JVASP-67681,0.7105,0.7105,4
JVASP-48908,0.0371,0.0371,12
JVASP-68571,0.0085,0.0085,3
JVASP-73288,0.3319,0.3319,4
JVASP-67998,0.1316,0.1316,4
JVASP-67400,0.4269,0.4269,3
JVASP-68683,0.7478,0.7478,4
JVASP-68748,0.6244,0.6244,4
JVASP-67498,0.7034,0.7034,3
JVASP-90802,0.0,0.0,8
JVASP-75470,1.4651,1.4651,3
JVASP-2002,0.028,0.028,2
JVASP-43580,0.1972,0.1972,10
JVASP-68203,0.6976,0.6976,4
JVASP-68448,0.8792,0.8792,4
JVASP-68621,0.6285,0.6285,4
JVASP-63394,0.1613,0.1613,3
JVASP-18550,0.0438,0.0438,6
JVASP-21207,0.0,0.0,1
JVASP-89949,0.0,0.0,9
JVASP-86190,0.0,0.0,14
JVASP-42674,0.1045,0.1045,24
JVASP-3138,0.0078,0.0078,5
JVASP-67011,0.4261,0.4261,3
JVASP-14117,0.0296,0.0296,24
JVASP-52349,0.0778,0.0778,6
JVASP-87025,0.0,0.0,16
JVASP-43986,0.0214,0.0214,24
JVASP-68327,0.2056,0.2056,4
JVASP-75544,0.6872,0.6872,4
JVASP-541,0.0125,0.0125,3
